record_id,timestamp,corridor_id,junction_sequence,num_junctions,junction_spacing_m,corridor_length_km,cycle_time_sec,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,ideal_offset_sec,applied_offset_sec,offset_accuracy,green_wave_success,stops_avoided,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
GW140713,2025-01-05 20:40:33,Hosur_Rd,Silk Board -> Electronic City Toll,2,597.0,0.6,100,Weekend,False,Clear,False,0.0,False,False,False,64.6,65.4,0.988,True,2,0.132,32.6,2.3,66.5,0.069,0.158,0.965,Green wave coordination successful - maintain current corridor offset
GW140714,2025-12-06 08:11:18,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,523.0,1.57,100,Weekend,False,Clear,False,0.0,False,False,False,63.5,68.3,0.925,False,0,0.671,19.6,39.9,311.5,0.204,0.471,0.968,Moderate traffic flow - standard adaptive signal timing in effect
GW140715,2025-08-25 07:05:30,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,435.0,1.31,100,Weekday,False,Heavy Rain,True,45.2,False,True,False,52.5,45.7,0.87,False,3,0.754,17.7,24.3,295.7,0.173,0.399,0.916,Bus priority granted - green extension issued to reduce transit delay
GW140716,2025-05-09 19:30:33,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,807.0,4.04,100,Weekday,False,Clear,False,0.0,False,True,False,94.2,90.0,0.99,False,3,0.965,11.7,37.4,1235.3,0.571,1.318,0.93,Bus priority granted - green extension issued to reduce transit delay
GW140717,2025-04-13 09:39:36,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,428.0,1.71,100,Weekend,False,Clear,False,0.0,False,True,False,48.9,47.5,0.97,False,3,0.65,21.4,27.7,321.9,0.221,0.511,0.979,Bus priority granted - green extension issued to reduce transit delay
GW140718,2025-07-06 13:28:36,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,533.0,2.13,110,Weekend,False,Clear,False,0.0,False,True,False,39.1,35.8,0.916,True,5,0.033,48.8,1.3,167.7,0.188,0.433,0.967,Bus priority granted - green extension issued to reduce transit delay
GW140719,2026-02-09 18:16:50,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,382.0,1.91,120,Weekday,False,Clear,False,0.0,False,False,False,56.9,51.1,0.898,False,0,1.0,8.2,70.8,932.8,0.304,0.702,0.917,Heavy congestion detected - signal timing extended and reroute suggested
GW140720,2025-06-07 07:23:21,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,765.0,2.29,120,Weekend,False,Clear,False,0.0,False,False,False,73.5,75.7,0.969,True,4,0.134,34.7,4.2,233.5,0.217,0.502,0.949,Green wave coordination successful - maintain current corridor offset
GW140721,2025-06-19 11:27:09,Hosur_Rd,Silk Board -> Electronic City Toll,2,604.0,0.6,120,Weekday,False,Clear,False,0.0,False,False,False,56.3,61.2,0.913,True,2,0.097,37.6,5.7,58.9,0.061,0.14,0.934,Green wave coordination successful - maintain current corridor offset
GW140722,2026-01-31 14:07:48,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,573.0,1.15,120,Weekend,False,Clear,False,0.0,False,False,False,44.8,43.4,0.969,True,3,0.07,43.5,2.0,96.5,0.102,0.236,0.961,Green wave coordination successful - maintain current corridor offset
GW140723,2026-01-20 05:53:07,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,492.0,0.98,110,Weekday,False,Clear,False,0.0,False,False,False,46.8,46.1,0.984,True,3,0.099,35.9,4.4,108.4,0.084,0.193,0.956,Green wave coordination successful - maintain current corridor offset
GW140724,2026-01-14 07:41:32,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,377.0,1.13,90,Weekday,True,Clear,False,0.0,False,False,False,58.6,63.9,0.91,False,0,0.872,11.1,45.3,425.3,0.163,0.377,0.86,Festival crowd surge detected - alternate route and extended cycle recommended
GW140725,2025-03-15 12:40:52,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,508.0,1.52,100,Weekend,True,Clear,False,0.0,False,False,False,54.9,56.4,0.973,True,4,0.158,30.7,8.7,183.6,0.159,0.367,0.907,Green wave coordination successful - maintain current corridor offset
GW140726,2025-08-17 07:51:19,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,433.0,2.16,90,Weekend,False,Clear,False,0.0,False,False,False,53.7,55.3,0.97,True,6,0.224,28.8,17.5,283.6,0.23,0.53,0.983,Green wave coordination successful - maintain current corridor offset
GW140727,2026-05-04 20:50:36,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,765.0,3.06,100,Weekday,False,Clear,False,0.0,False,False,False,74.1,77.4,0.956,True,5,0.169,36.4,10.5,319.3,0.296,0.684,0.972,Green wave coordination successful - maintain current corridor offset
GW140728,2025-08-30 10:42:42,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,610.0,1.83,90,Weekend,False,Rain,True,23.8,False,True,False,60.4,60.4,0.999,True,4,0.238,35.2,4.4,209.5,0.176,0.407,0.914,Bus priority granted - green extension issued to reduce transit delay
GW140729,2025-09-02 21:35:16,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,584.0,1.75,110,Weekday,False,Clear,False,0.0,False,False,False,65.6,68.9,0.949,True,4,0.117,31.5,2.2,188.4,0.155,0.357,0.963,Green wave coordination successful - maintain current corridor offset
GW140730,2025-03-25 10:19:23,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,797.0,2.39,120,Weekday,False,Clear,False,0.0,False,True,False,88.7,75.8,0.854,False,0,0.708,20.5,32.1,477.0,0.307,0.71,0.939,Bus priority granted - green extension issued to reduce transit delay
GW140731,2025-08-31 10:38:20,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,480.0,1.44,90,Weekend,False,Clear,False,0.0,False,False,False,58.1,53.9,0.927,True,4,0.198,28.5,8.5,194.0,0.133,0.307,0.943,Green wave coordination successful - maintain current corridor offset
GW140732,2026-06-03 19:51:58,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,425.0,1.7,110,Weekday,False,Clear,False,0.0,False,False,False,62.2,59.8,0.961,False,1,0.673,16.3,39.7,401.4,0.221,0.51,0.958,Moderate traffic flow - standard adaptive signal timing in effect
GW140733,2026-01-21 09:06:34,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,572.0,2.29,110,Weekday,False,Fog,False,0.0,False,False,False,73.5,68.4,0.932,False,1,0.989,9.9,61.3,889.5,0.346,0.798,0.919,Heavy congestion detected - signal timing extended and reroute suggested
GW140734,2025-12-12 19:27:28,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,585.0,1.76,120,Weekday,False,Clear,False,0.0,False,False,False,82.8,85.2,0.971,False,3,0.898,11.5,62.1,576.5,0.249,0.575,0.928,Heavy congestion detected - signal timing extended and reroute suggested
GW140735,2025-11-20 12:34:54,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,747.0,2.24,110,Weekday,False,Clear,False,0.0,False,False,False,66.3,67.5,0.983,True,4,0.12,39.4,4.3,203.0,0.201,0.464,0.961,Green wave coordination successful - maintain current corridor offset
GW140736,2025-03-22 16:39:49,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,599.0,1.8,110,Weekend,False,Clear,False,0.0,False,False,False,73.8,68.5,0.929,True,4,0.213,27.0,10.5,255.4,0.186,0.43,0.97,Green wave coordination successful - maintain current corridor offset
GW140737,2026-06-05 07:05:01,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,473.0,1.42,100,Weekday,False,Clear,False,0.0,False,False,False,48.0,50.1,0.955,True,4,0.206,35.4,6.3,152.1,0.134,0.309,0.975,Green wave coordination successful - maintain current corridor offset
GW140738,2025-08-25 16:16:45,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,502.0,1.51,90,Weekday,False,Clear,False,0.0,False,False,False,58.0,58.7,0.988,True,4,0.21,30.8,8.7,181.6,0.148,0.343,0.952,Green wave coordination successful - maintain current corridor offset
GW140739,2025-10-27 15:19:28,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,585.0,2.34,100,Weekday,False,Clear,False,0.0,False,False,False,71.7,72.5,0.988,True,5,0.074,29.3,2.0,287.0,0.205,0.473,0.974,Green wave coordination successful - maintain current corridor offset
GW140740,2026-01-17 21:17:40,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,565.0,2.26,100,Weekend,False,Clear,False,0.0,False,True,False,48.3,44.1,0.912,True,5,0.096,41.8,2.8,199.0,0.192,0.444,0.941,Bus priority granted - green extension issued to reduce transit delay
GW140741,2025-03-05 06:10:51,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,464.0,1.39,90,Weekday,False,Clear,False,0.0,False,False,False,43.8,46.5,0.938,True,4,0.091,35.4,5.4,158.6,0.131,0.303,0.983,Green wave coordination successful - maintain current corridor offset
GW140742,2025-04-09 01:06:33,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,522.0,1.04,110,Weekday,False,Clear,False,0.0,False,False,False,57.6,57.3,0.995,True,3,0.082,32.0,6.4,121.3,0.097,0.224,0.932,Green wave coordination successful - maintain current corridor offset
GW140743,2025-01-05 21:10:55,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,546.0,1.64,100,Weekend,False,Clear,False,0.0,False,True,False,65.9,66.0,0.999,True,4,0.144,27.7,1.3,229.2,0.146,0.336,0.952,Bus priority granted - green extension issued to reduce transit delay
GW140744,2026-02-22 19:51:42,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,562.0,2.25,120,Weekend,False,Clear,False,0.0,False,False,True,63.7,90.0,0.575,False,4,0.169,23.6,13.4,367.9,0.197,0.456,0.915,Ambulance priority active - all conflicting signals preempted for corridor clearance
GW140745,2026-05-16 13:10:50,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,438.0,1.31,120,Weekend,False,Clear,False,0.0,False,False,False,43.0,42.3,0.986,True,4,0.077,36.2,8.9,124.0,0.116,0.267,0.979,Green wave coordination successful - maintain current corridor offset
GW140746,2025-09-09 00:20:01,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,448.0,1.79,110,Weekday,False,Clear,False,0.0,False,False,False,45.8,47.4,0.964,True,5,0.051,34.2,4.6,200.7,0.165,0.38,0.967,Green wave coordination successful - maintain current corridor offset
GW140747,2025-12-11 07:32:09,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,283.0,1.13,90,Weekday,False,Clear,False,0.0,False,False,False,33.9,31.6,0.929,True,5,0.273,29.8,13.9,144.9,0.123,0.285,0.976,Green wave coordination successful - maintain current corridor offset
GW140748,2026-05-09 08:16:12,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,510.0,1.02,120,Weekend,False,Clear,False,0.0,False,True,False,59.6,59.9,0.995,True,3,0.253,29.4,13.8,141.8,0.106,0.245,0.978,Bus priority granted - green extension issued to reduce transit delay
GW140749,2026-02-25 19:47:48,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,538.0,2.15,90,Weekday,False,Clear,False,0.0,False,False,False,75.0,70.2,0.935,False,3,0.747,15.4,33.9,547.2,0.292,0.674,0.947,Moderate traffic flow - standard adaptive signal timing in effect
GW140750,2025-10-01 22:05:02,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,547.0,1.64,100,Weekday,False,Rain,True,24.6,True,False,False,69.1,61.8,0.894,False,3,0.882,13.4,51.4,486.9,0.261,0.604,0.728,Accident detected nearby - reroute and reduced speed advised
GW140751,2026-04-22 20:55:21,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,528.0,2.11,110,Weekday,False,Clear,False,0.0,False,False,False,62.2,61.8,0.993,True,5,0.185,28.8,12.8,261.8,0.193,0.445,0.976,Green wave coordination successful - maintain current corridor offset
GW140752,2026-05-22 17:56:42,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,505.0,1.52,120,Weekday,False,Rain,True,11.8,False,False,False,65.7,53.2,0.81,False,0,1.0,9.4,65.5,637.3,0.256,0.592,0.86,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW140753,2025-07-07 15:55:49,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,604.0,1.21,120,Weekday,False,Clear,False,0.0,False,True,False,63.3,61.4,0.97,True,3,0.122,32.7,5.9,145.4,0.097,0.224,0.943,Bus priority granted - green extension issued to reduce transit delay
GW140754,2025-06-13 11:34:51,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,427.0,1.71,120,Weekday,False,Clear,False,0.0,False,True,False,44.0,46.3,0.949,True,5,0.103,34.2,3.8,175.9,0.149,0.343,0.976,Bus priority granted - green extension issued to reduce transit delay
GW140755,2025-05-11 09:01:33,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,447.0,1.34,110,Weekend,False,Clear,False,0.0,False,False,False,56.8,56.5,0.994,False,3,0.763,16.6,49.6,339.6,0.191,0.442,0.965,Heavy congestion detected - signal timing extended and reroute suggested
GW140756,2025-07-19 07:15:07,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,622.0,2.49,90,Weekend,False,Heavy Rain,True,29.4,False,False,False,72.2,67.8,0.939,False,0,0.678,20.4,28.9,435.2,0.303,0.701,0.939,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW140757,2025-10-24 15:57:50,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,521.0,1.56,120,Weekday,False,Clear,False,0.0,False,False,False,64.2,68.3,0.936,True,4,0.148,28.2,10.7,226.5,0.129,0.298,0.942,Green wave coordination successful - maintain current corridor offset
GW140758,2025-03-22 18:16:29,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,301.0,0.9,120,Weekend,False,Clear,False,0.0,False,False,False,36.5,27.9,0.764,False,0,0.707,18.8,45.0,216.5,0.137,0.317,0.98,Moderate traffic flow - standard adaptive signal timing in effect
GW140759,2025-03-31 16:07:51,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,549.0,1.65,110,Weekday,True,Light Rain,True,6.8,False,True,False,59.6,54.9,0.921,False,2,0.734,20.3,24.9,333.8,0.222,0.512,0.848,Bus priority granted - green extension issued to reduce transit delay
GW140760,2025-01-16 18:19:58,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,560.0,2.24,120,Weekday,False,Clear,False,0.0,False,False,False,90.7,90.0,0.871,False,0,1.0,7.5,67.7,1170.5,0.351,0.812,0.904,Heavy congestion detected - signal timing extended and reroute suggested
GW140761,2026-01-12 17:51:19,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,277.0,1.11,110,Weekday,False,Clear,False,0.0,False,False,False,36.1,39.1,0.916,False,3,0.891,12.7,48.0,345.2,0.173,0.4,0.927,Heavy congestion detected - signal timing extended and reroute suggested
GW140762,2025-12-24 19:04:57,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,520.0,1.04,100,Weekday,False,Clear,False,0.0,False,True,False,83.1,83.1,1.0,False,1,0.938,9.2,33.3,456.0,0.159,0.366,0.928,Bus priority granted - green extension issued to reduce transit delay
GW140763,2025-06-06 11:58:59,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,426.0,1.28,120,Weekday,False,Rain,True,8.3,False,False,False,36.3,43.6,0.801,True,4,0.132,40.5,12.2,117.8,0.146,0.338,0.91,Light rain detected - minor speed reduction advised
GW140764,2025-05-17 09:29:07,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,507.0,1.52,100,Weekend,False,Heavy Rain,True,48.4,False,False,False,56.0,77.3,0.621,False,0,1.0,11.0,61.6,553.9,0.247,0.57,0.87,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW140765,2026-02-28 15:24:12,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,385.0,1.54,100,Weekend,False,Clear,False,0.0,False,False,False,38.7,40.4,0.958,True,5,0.069,34.1,6.0,165.7,0.138,0.318,0.953,Green wave coordination successful - maintain current corridor offset
GW140766,2025-02-01 14:25:22,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,461.0,1.38,110,Weekend,False,Clear,False,0.0,False,False,False,42.2,42.4,0.995,True,4,0.043,37.4,2.7,147.7,0.12,0.278,0.965,Green wave coordination successful - maintain current corridor offset
GW140767,2025-03-08 15:43:19,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,629.0,1.26,110,Weekend,False,Clear,False,0.0,False,False,False,63.5,65.9,0.962,True,3,0.16,33.2,11.2,130.9,0.135,0.312,0.974,Green wave coordination successful - maintain current corridor offset
GW140768,2025-02-03 10:12:14,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,625.0,1.88,110,Weekday,False,Fog,False,0.0,False,False,False,78.6,75.2,0.957,False,2,0.658,19.3,40.7,397.9,0.245,0.565,0.963,Moderate traffic flow - standard adaptive signal timing in effect
GW140769,2026-04-03 14:35:04,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,460.0,2.3,90,Weekday,False,Clear,False,0.0,False,False,False,42.0,41.2,0.98,True,6,0.068,39.2,2.0,212.3,0.192,0.444,0.981,Green wave coordination successful - maintain current corridor offset
GW140770,2025-01-19 12:51:16,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,538.0,1.62,120,Weekend,False,Clear,False,0.0,False,True,False,47.2,47.9,0.985,True,4,0.078,38.9,2.8,144.7,0.157,0.363,0.953,Bus priority granted - green extension issued to reduce transit delay
GW140771,2025-04-05 14:25:45,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,680.0,2.04,90,Weekend,False,Clear,False,0.0,False,True,False,58.7,60.8,0.965,True,4,0.072,40.0,1.3,183.3,0.179,0.413,0.973,Bus priority granted - green extension issued to reduce transit delay
GW140772,2025-04-20 08:31:56,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,639.0,2.56,110,Weekend,False,Light Rain,True,3.0,False,True,False,92.0,90.0,0.986,False,4,0.735,15.2,32.0,667.2,0.33,0.761,0.914,Bus priority granted - green extension issued to reduce transit delay
GW140773,2025-01-30 17:30:27,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,248.0,1.24,90,Weekday,False,Clear,False,0.0,False,True,False,38.0,51.1,0.655,False,5,0.913,10.3,27.3,426.2,0.17,0.392,0.955,Bus priority granted - green extension issued to reduce transit delay
GW140774,2025-07-06 07:17:28,Hosur_Rd,Silk Board -> Electronic City Toll,2,670.0,0.67,120,Weekend,False,Clear,False,0.0,False,False,False,86.6,90.0,0.958,True,2,0.17,26.1,10.8,101.1,0.068,0.156,0.96,Green wave coordination successful - maintain current corridor offset
GW140775,2025-07-16 15:52:49,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,272.0,0.81,100,Weekday,False,Clear,False,0.0,False,False,False,28.3,30.4,0.926,True,4,0.17,34.2,3.6,94.6,0.075,0.173,0.977,Green wave coordination successful - maintain current corridor offset
GW140776,2026-02-01 06:54:49,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,854.0,2.56,90,Weekend,False,Clear,False,0.0,False,False,False,75.6,73.1,0.967,True,4,0.103,40.1,6.1,260.3,0.233,0.539,0.971,Green wave coordination successful - maintain current corridor offset
GW140777,2026-03-15 16:25:34,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,445.0,1.78,90,Weekend,False,Clear,False,0.0,False,False,False,44.7,49.3,0.897,True,5,0.145,33.3,2.3,194.5,0.164,0.379,0.951,Green wave coordination successful - maintain current corridor offset
GW140778,2026-05-19 06:46:49,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,834.0,1.67,100,Weekday,False,Rain,True,14.2,False,False,False,86.3,90.0,0.947,True,3,0.227,33.1,15.0,193.7,0.176,0.408,0.897,Light rain detected - minor speed reduction advised
