decision_id,timestamp,junction_id,junction_name,decision_type,model_version,input_features_summary,decision_value,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,congestion_index,outcome_success,processing_latency_ms,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
DEC737157,2025-10-19 14:47:20,J023,Basavanagudi,Parking Guidance,ARGUS-DT-v2.4,queue=26veh|congestion=0.21|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekend,False,Clear,False,0.0,False,False,False,0.208,True,61,33.3,14.4,90.3,0.081,0.188,0.964,Normal free-flow traffic - standard signal timing maintained
DEC737158,2025-08-01 11:19:27,J002,Marathahalli,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=48veh|congestion=0.32|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.177,True,70,37.4,13.9,70.3,0.073,0.168,0.967,Green wave coordination successful - maintain current corridor offset
DEC737159,2026-02-27 21:51:23,J020,Malleshwaram Circle,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=45veh|congestion=0.21|rain=N|festival=N|accident=N,42.8,Weekday,False,Clear,False,0.0,False,False,False,0.213,False,38,34.2,14.7,100.6,0.074,0.171,0.893,Normal free-flow traffic - standard signal timing maintained
DEC737160,2026-04-23 13:34:10,J017,Whitefield ITPL,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=38veh|congestion=0.14|rain=N|festival=N|accident=N,38.2,Weekday,False,Clear,False,0.0,False,False,False,0.136,True,26,34.6,7.7,29.6,0.027,0.061,0.99,Normal free-flow traffic - standard signal timing maintained
DEC737161,2025-08-28 22:16:54,J039,KR Market,Priority Grant,ARGUS-DT-v2.4.1,queue=36veh|congestion=0.42|rain=N|festival=Y|accident=N,Green Extension +12s,Weekday,True,Clear,False,0.0,False,True,False,0.293,True,53,36.6,17.9,64.7,0.076,0.176,0.905,Bus priority granted - green extension issued to reduce transit delay
DEC737162,2025-05-07 17:58:54,J034,Ulsoor,Priority Grant,ARGUS-DT-v2.4.1,queue=74veh|congestion=0.84|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.589,True,96,25.1,35.7,201.1,0.151,0.35,0.956,Bus priority granted - green extension issued to reduce transit delay
DEC737163,2025-02-26 10:08:53,J038,Varthur,Green Wave Coordination,ARGUS-DT-v2.4,queue=61veh|congestion=0.71|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.389,True,48,32.1,30.8,151.6,0.148,0.341,0.952,Green wave coordination successful - maintain current corridor offset
DEC737164,2025-11-30 18:45:24,J017,Whitefield ITPL,Priority Grant,ARGUS-DT-v2.3,queue=76veh|congestion=0.67|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.469,True,67,22.9,29.5,245.1,0.156,0.36,0.961,Bus priority granted - green extension issued to reduce transit delay
DEC737165,2026-02-12 06:34:14,J033,Trinity Circle,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=35veh|congestion=0.36|rain=N|festival=N|accident=N,51.6,Weekday,False,Clear,False,0.0,False,False,False,0.36,True,49,30.3,20.5,73.0,0.05,0.115,0.96,Moderate traffic flow - standard adaptive signal timing in effect
DEC737166,2025-06-04 00:04:48,J011,Indiranagar 100ft Road,Green Wave Coordination,ARGUS-DT-v2.4,queue=28veh|congestion=0.19|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.102,True,71,38.7,3.4,48.2,0.044,0.102,0.96,Green wave coordination successful - maintain current corridor offset
DEC737167,2026-01-25 09:29:41,J023,Basavanagudi,Priority Grant,ARGUS-DT-v2.4.1,queue=71veh|congestion=0.61|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.428,True,45,29.4,32.6,99.4,0.084,0.193,0.937,Bus priority granted - green extension issued to reduce transit delay
DEC737168,2025-06-21 13:10:10,J041,Chalukya Circle,Priority Grant,ARGUS-DT-v2.4,queue=49veh|congestion=0.41|rain=Y|festival=N|accident=N,Full Preemption,Weekend,False,Heavy Rain,True,45.6,False,False,True,0.081,True,52,36.6,4.8,71.1,0.081,0.188,0.909,Ambulance priority active - all conflicting signals preempted for corridor clearance
DEC737169,2025-05-17 15:05:14,J010,Shivajinagar,Reroute Advisory,ARGUS-DT-v2.4.1,queue=13veh|congestion=0.22|rain=N|festival=N|accident=N,No Reroute Needed,Weekend,False,Clear,False,0.0,False,False,False,0.144,True,62,35.7,9.7,75.1,0.058,0.133,0.96,Normal free-flow traffic - standard signal timing maintained
DEC737170,2025-02-14 08:56:58,J038,Varthur,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=55veh|congestion=0.89|rain=N|festival=N|accident=N,83.4,Weekday,False,Clear,False,0.0,False,False,False,0.89,True,88,14.9,53.8,123.0,0.079,0.182,0.918,Heavy congestion detected - signal timing extended and reroute suggested
DEC737171,2025-12-04 17:48:05,J022,Rajajinagar,Green Wave Coordination,ARGUS-DT-v2.4,queue=83veh|congestion=0.89|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.488,True,54,31.2,34.8,179.1,0.155,0.358,0.971,Moderate traffic flow - standard adaptive signal timing in effect
DEC737172,2026-05-26 09:05:41,J039,KR Market,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=85veh|congestion=0.98|rain=N|festival=N|accident=N,88.8,Weekday,False,Clear,False,0.0,False,False,False,0.981,True,96,10.3,61.1,505.8,0.199,0.459,0.926,Heavy congestion detected - signal timing extended and reroute suggested
DEC737173,2025-04-13 10:02:10,J016,Sarjapur Road,Priority Grant,ARGUS-DT-v2.3,queue=41veh|congestion=0.51|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.355,True,49,27.7,24.1,74.9,0.065,0.151,0.962,Bus priority granted - green extension issued to reduce transit delay
DEC737174,2026-01-09 12:02:24,J037,Kadugodi,Green Wave Coordination,ARGUS-DT-v2.3,queue=31veh|congestion=0.20|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.111,True,70,25.1,8.3,155.1,0.102,0.235,0.974,Green wave coordination successful - maintain current corridor offset
DEC737175,2026-05-03 22:17:57,J017,Whitefield ITPL,Route Recommendation,ARGUS-DT-v2.4.1,queue=18veh|congestion=0.12|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.12,True,47,28.8,2.0,85.3,0.07,0.161,0.96,Normal free-flow traffic - standard signal timing maintained
DEC737176,2026-02-21 08:59:16,J031,Cubbon Road,Reroute Advisory,ARGUS-DT-v2.4.1,queue=63veh|congestion=0.73|rain=N|festival=N|accident=N,Detour via Ring Road,Weekend,False,Clear,False,0.0,False,False,False,0.472,True,56,28.8,32.9,220.1,0.176,0.407,0.962,Moderate traffic flow - standard adaptive signal timing in effect
DEC737177,2025-08-06 14:54:26,J028,Tumkur Road,Priority Grant,ARGUS-DT-v2.4.1,queue=24veh|congestion=0.24|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.165,True,78,33.7,14.2,96.2,0.081,0.187,0.958,Bus priority granted - green extension issued to reduce transit delay
DEC737178,2025-11-02 13:42:47,J040,City Market,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=38veh|congestion=0.31|rain=N|festival=Y|accident=N,48.4,Weekend,True,Clear,False,0.0,False,False,False,0.306,True,54,38.3,22.2,108.1,0.119,0.275,0.894,Moderate traffic flow - standard adaptive signal timing in effect
DEC737179,2025-11-12 04:56:25,J012,Koramangala Sony World,Priority Grant,ARGUS-DT-v2.4,queue=16veh|congestion=0.10|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.068,True,58,41.4,5.0,22.5,0.04,0.092,0.943,Bus priority granted - green extension issued to reduce transit delay
DEC737180,2025-09-18 19:48:35,J012,Koramangala Sony World,Priority Grant,ARGUS-DT-v2.3,queue=65veh|congestion=0.76|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.532,True,46,26.5,35.5,167.2,0.135,0.312,0.97,Bus priority granted - green extension issued to reduce transit delay
DEC737181,2026-03-12 09:05:45,J007,Banashankari,Reroute Advisory,ARGUS-DT-v2.3,queue=70veh|congestion=0.99|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.642,True,66,19.9,46.6,277.6,0.193,0.446,0.964,Moderate traffic flow - standard adaptive signal timing in effect
DEC737182,2025-08-11 16:58:19,J025,Bannerghatta Road,Reroute Advisory,ARGUS-DT-v2.4.1,queue=72veh|congestion=0.74|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.483,True,70,27.2,26.9,130.1,0.098,0.226,0.944,Moderate traffic flow - standard adaptive signal timing in effect
DEC737183,2025-02-17 20:46:35,J031,Cubbon Road,Priority Grant,ARGUS-DT-v2.4,queue=56veh|congestion=0.51|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.36,True,89,29.0,23.6,149.9,0.13,0.3,0.976,Bus priority granted - green extension issued to reduce transit delay
DEC737184,2026-02-23 18:06:50,J041,Chalukya Circle,Priority Grant,ARGUS-DT-v2.4,queue=72veh|congestion=0.89|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.624,True,68,20.3,44.2,257.6,0.16,0.369,0.939,Bus priority granted - green extension issued to reduce transit delay
DEC737185,2025-12-15 14:17:07,J032,Richmond Circle,Route Recommendation,ARGUS-DT-v2.4.1,queue=26veh|congestion=0.18|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.181,True,73,24.2,5.8,170.3,0.105,0.242,0.956,Normal free-flow traffic - standard signal timing maintained
DEC737186,2025-07-26 21:01:22,J015,Bellandur,Signal Timing Adjustment,ARGUS-DT-v2.3,queue=48veh|congestion=0.33|rain=N|festival=N|accident=N,49.6,Weekend,False,Clear,False,0.0,False,False,False,0.327,True,41,32.7,20.9,143.0,0.135,0.311,0.957,Moderate traffic flow - standard adaptive signal timing in effect
DEC737187,2025-05-03 09:08:04,J001,Silk Board,Route Recommendation,ARGUS-DT-v2.4,queue=72veh|congestion=0.79|rain=N|festival=N|accident=N,Alternate Route,Weekend,False,Clear,False,0.0,False,False,False,0.789,True,77,19.0,51.1,113.2,0.072,0.166,0.976,Heavy congestion detected - signal timing extended and reroute suggested
DEC737188,2025-11-27 17:04:23,J020,Malleshwaram Circle,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=69veh|congestion=0.75|rain=N|festival=N|accident=N,75.0,Weekday,False,Clear,False,0.0,False,False,False,0.749,True,52,21.2,49.0,160.5,0.135,0.312,0.959,Moderate traffic flow - standard adaptive signal timing in effect
DEC737189,2025-03-21 07:45:32,J034,Ulsoor,Route Recommendation,ARGUS-DT-v2.3,queue=56veh|congestion=0.73|rain=N|festival=N|accident=N,Alternate Route,Weekday,False,Clear,False,0.0,False,False,False,0.728,True,94,17.7,47.5,198.5,0.098,0.226,0.966,Moderate traffic flow - standard adaptive signal timing in effect
DEC737190,2025-01-04 20:38:39,J002,Marathahalli,Reroute Advisory,ARGUS-DT-v2.4,queue=55veh|congestion=0.36|rain=N|festival=N|accident=N,No Reroute Needed,Weekend,False,Clear,False,0.0,False,False,False,0.235,True,76,35.7,14.5,105.2,0.101,0.234,0.959,Normal free-flow traffic - standard signal timing maintained
DEC737191,2025-01-04 18:00:00,J019,RT Nagar,Parking Guidance,ARGUS-DT-v2.4,queue=62veh|congestion=0.75|rain=N|festival=N|accident=N,Redirect to Alternate Lot,Weekend,False,Clear,False,0.0,False,False,False,0.748,True,82,16.4,45.6,247.9,0.134,0.31,0.973,Moderate traffic flow - standard adaptive signal timing in effect
DEC737192,2025-03-02 20:17:44,J013,HSR BDA Complex,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=52veh|congestion=0.42|rain=N|festival=N|accident=N,55.5,Weekend,False,Clear,False,0.0,False,False,False,0.425,True,66,27.6,35.9,184.0,0.153,0.353,0.979,Moderate traffic flow - standard adaptive signal timing in effect
DEC737193,2025-02-02 06:12:23,J026,Hosur Road,Green Wave Coordination,ARGUS-DT-v2.4,queue=24veh|congestion=0.19|rain=N|festival=N|accident=N,Offset Synced,Weekend,False,Clear,False,0.0,False,False,False,0.104,True,50,44.2,7.0,85.5,0.091,0.209,0.953,Green wave coordination successful - maintain current corridor offset
DEC737194,2025-07-30 16:08:37,J001,Silk Board,Parking Guidance,ARGUS-DT-v2.4,queue=45veh|congestion=0.46|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekday,False,Clear,False,0.0,False,False,False,0.457,False,54,23.5,32.2,202.6,0.143,0.331,0.912,Moderate traffic flow - standard adaptive signal timing in effect
DEC737195,2025-08-15 20:35:50,J004,Hebbal,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=83veh|congestion=0.93|rain=Y|festival=Y|accident=N,85.7,Weekday,True,Heavy Rain,True,28.0,False,False,False,0.929,True,85,13.4,58.5,153.8,0.073,0.168,0.845,Festival crowd surge detected - alternate route and extended cycle recommended
DEC737196,2026-02-22 17:12:05,J033,Trinity Circle,Priority Grant,ARGUS-DT-v2.4,queue=56veh|congestion=0.54|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.375,True,85,30.6,29.2,70.6,0.054,0.125,0.955,Bus priority granted - green extension issued to reduce transit delay
DEC737197,2025-08-14 11:04:58,J031,Cubbon Road,Reroute Advisory,ARGUS-DT-v2.4.1,queue=52veh|congestion=0.68|rain=Y|festival=N|accident=N,Detour via Ring Road,Weekday,False,Heavy Rain,True,28.8,False,False,False,0.443,True,69,26.5,26.6,159.4,0.11,0.254,0.91,Light rain detected - minor speed reduction advised
DEC737198,2026-06-28 19:31:17,J013,HSR BDA Complex,Priority Grant,ARGUS-DT-v2.4.1,queue=62veh|congestion=0.62|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.436,True,60,24.1,39.7,91.1,0.06,0.139,0.944,Bus priority granted - green extension issued to reduce transit delay
DEC737199,2026-02-08 11:36:28,J039,KR Market,Priority Grant,ARGUS-DT-v2.4,queue=36veh|congestion=0.19|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.135,True,55,32.2,13.2,67.8,0.048,0.112,0.955,Bus priority granted - green extension issued to reduce transit delay
DEC737200,2026-03-21 08:10:12,J009,Majestic,Route Recommendation,ARGUS-DT-v2.4,queue=32veh|congestion=0.58|rain=N|festival=N|accident=N,Alternate Route,Weekend,False,Clear,False,0.0,False,False,False,0.583,True,99,24.7,35.2,85.9,0.071,0.164,0.959,Moderate traffic flow - standard adaptive signal timing in effect
DEC737201,2025-06-03 12:46:52,J042,Anand Rao Circle,Priority Grant,ARGUS-DT-v2.4.1,queue=40veh|congestion=0.20|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.142,True,31,34.9,14.4,92.7,0.087,0.202,0.944,Bus priority granted - green extension issued to reduce transit delay
DEC737202,2025-08-20 13:06:40,J034,Ulsoor,Route Recommendation,ARGUS-DT-v2.4.1,queue=26veh|congestion=0.12|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.119,True,47,34.7,2.1,129.9,0.102,0.235,0.951,Normal free-flow traffic - standard signal timing maintained
DEC737203,2025-01-02 13:34:24,J002,Marathahalli,Route Recommendation,ARGUS-DT-v2.4.1,queue=22veh|congestion=0.18|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.18,True,50,31.9,10.7,133.4,0.099,0.23,0.963,Normal free-flow traffic - standard signal timing maintained
DEC737204,2026-04-02 16:03:07,J004,Hebbal,Priority Grant,ARGUS-DT-v2.3,queue=48veh|congestion=0.53|rain=N|festival=N|accident=N,Full Preemption,Weekday,False,Clear,False,0.0,False,False,True,0.106,True,38,39.6,3.7,48.6,0.044,0.103,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
DEC737205,2025-11-26 20:48:11,J016,Sarjapur Road,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=43veh|congestion=0.39|rain=N|festival=N|accident=N,53.5,Weekday,False,Clear,False,0.0,False,False,False,0.392,True,50,29.5,19.4,95.7,0.072,0.167,0.987,Moderate traffic flow - standard adaptive signal timing in effect
DEC737206,2025-07-13 16:01:46,J027,Mysore Road,Route Recommendation,ARGUS-DT-v2.3,queue=45veh|congestion=0.33|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.325,True,42,33.1,21.9,112.1,0.086,0.198,0.947,Moderate traffic flow - standard adaptive signal timing in effect
DEC737207,2025-06-30 18:19:29,J039,KR Market,Parking Guidance,ARGUS-DT-v2.4.1,queue=77veh|congestion=0.96|rain=N|festival=N|accident=N,Redirect to Alternate Lot,Weekday,False,Clear,False,0.0,False,False,False,0.965,True,70,9.4,62.7,369.3,0.149,0.344,0.91,Heavy congestion detected - signal timing extended and reroute suggested
DEC737208,2025-08-30 09:06:20,J016,Sarjapur Road,Priority Grant,ARGUS-DT-v2.4.1,queue=64veh|congestion=0.80|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.563,True,70,25.0,40.7,208.1,0.153,0.353,0.979,Bus priority granted - green extension issued to reduce transit delay
DEC737209,2025-03-14 16:53:09,J037,Kadugodi,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=60veh|congestion=0.81|rain=N|festival=Y|accident=N,78.6,Weekday,True,Clear,False,0.0,False,False,False,0.811,True,103,16.4,55.0,287.8,0.164,0.38,0.908,Festival crowd surge detected - alternate route and extended cycle recommended
DEC737210,2025-09-26 15:12:40,J012,Koramangala Sony World,Route Recommendation,ARGUS-DT-v2.4,queue=31veh|congestion=0.28|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.278,True,46,33.2,14.5,64.8,0.059,0.136,0.974,Moderate traffic flow - standard adaptive signal timing in effect
DEC737211,2025-04-16 21:54:55,J040,City Market,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=34veh|congestion=0.27|rain=N|festival=N|accident=N,46.4,Weekday,False,Clear,False,0.0,False,False,False,0.273,True,39,26.7,19.8,120.7,0.095,0.221,0.985,Moderate traffic flow - standard adaptive signal timing in effect
DEC737212,2025-01-23 10:04:57,J011,Indiranagar 100ft Road,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=63veh|congestion=0.73|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.4,True,70,29.7,25.1,106.8,0.093,0.216,0.957,Moderate traffic flow - standard adaptive signal timing in effect
DEC737213,2025-05-06 11:22:04,J026,Hosur Road,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=42veh|congestion=0.33|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.184,True,51,36.7,12.0,128.0,0.123,0.284,0.963,Green wave coordination successful - maintain current corridor offset
DEC737214,2026-01-19 10:55:53,J029,Old Airport Road,Green Wave Coordination,ARGUS-DT-v2.3,queue=45veh|congestion=0.31|rain=N|festival=N|accident=N,Offset Synced,Weekday,False,Clear,False,0.0,False,False,False,0.171,True,27,32.9,11.8,83.9,0.067,0.156,0.974,Green wave coordination successful - maintain current corridor offset
DEC737215,2025-09-08 17:16:19,J026,Hosur Road,Parking Guidance,ARGUS-DT-v2.4.1,queue=70veh|congestion=0.84|rain=N|festival=N|accident=N,Redirect to Alternate Lot,Weekday,False,Clear,False,0.0,False,False,False,0.843,True,78,13.7,59.7,350.3,0.184,0.425,0.928,Heavy congestion detected - signal timing extended and reroute suggested
DEC737216,2026-05-28 17:10:04,J039,KR Market,Reroute Advisory,ARGUS-DT-v2.4.1,queue=65veh|congestion=0.80|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.517,True,64,30.5,33.0,68.5,0.052,0.12,0.982,Moderate traffic flow - standard adaptive signal timing in effect
DEC737217,2025-09-17 19:33:05,J016,Sarjapur Road,Priority Grant,ARGUS-DT-v2.3,queue=59veh|congestion=0.87|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.609,True,52,28.7,47.0,160.8,0.124,0.286,0.958,Bus priority granted - green extension issued to reduce transit delay
