event_id,timestamp,event_type,venue_junction_id,venue_junction_name,expected_attendance,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,road_closure_active,congestion_index,congestion_level,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EVT445569,2026-04-27 11:13:34,Concert,J020,Malleshwaram Circle,7168,Weekday,False,Clear,False,0.0,False,False,0.404,Moderate,27.3,26.5,104.8,0.079,0.182,0.979,Moderate traffic flow - standard adaptive signal timing in effect
EVT445570,2025-12-24 12:07:53,Political Rally,J020,Malleshwaram Circle,13162,Weekday,False,Clear,False,0.0,False,False,0.301,Low,29.9,20.6,124.3,0.096,0.221,0.956,Moderate traffic flow - standard adaptive signal timing in effect
EVT445571,2025-03-21 18:07:38,Concert,J020,Malleshwaram Circle,9021,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.7,72.1,445.3,0.157,0.363,0.921,Heavy congestion detected - signal timing extended and reroute suggested
EVT445572,2025-10-03 18:46:56,Religious Festival,J012,Koramangala Sony World,48828,Weekday,True,Clear,False,0.0,False,True,1.0,Severe,9.7,95.7,593.1,0.212,0.491,0.83,Road closure for event/procession - full detour recommended for through-traffic
EVT445573,2026-05-04 19:47:09,Trade Fair,J031,Cubbon Road,14332,Weekday,False,Clear,False,0.0,False,False,0.87,Severe,11.8,62.0,537.0,0.227,0.525,0.963,Heavy congestion detected - signal timing extended and reroute suggested
EVT445574,2025-08-30 12:21:37,Concert,J031,Cubbon Road,11089,Weekend,False,Heavy Rain,True,61.8,False,False,0.642,High,20.2,49.5,246.2,0.144,0.333,0.914,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445575,2026-03-31 15:46:35,Political Rally,J023,Basavanagudi,11934,Weekday,False,Clear,False,0.0,False,False,0.413,Moderate,28.8,29.9,194.0,0.185,0.428,0.972,Moderate traffic flow - standard adaptive signal timing in effect
EVT445576,2025-02-22 11:40:50,Sports Fixture,J040,City Market,20453,Weekend,False,Clear,False,0.0,False,False,0.456,Moderate,24.2,34.3,125.9,0.073,0.169,0.982,Moderate traffic flow - standard adaptive signal timing in effect
EVT445577,2025-02-23 09:35:59,Trade Fair,J020,Malleshwaram Circle,5544,Weekend,False,Clear,False,0.0,False,False,0.822,Severe,14.3,57.7,447.7,0.21,0.486,0.961,Heavy congestion detected - signal timing extended and reroute suggested
EVT445578,2026-06-04 14:04:43,Local Market Day,J012,Koramangala Sony World,4405,Weekday,False,Clear,False,0.0,False,False,0.21,Low,32.6,18.5,177.7,0.145,0.335,0.99,Normal free-flow traffic - standard signal timing maintained
EVT445579,2026-03-17 12:03:13,Trade Fair,J023,Basavanagudi,4367,Weekday,False,Clear,False,0.0,False,False,0.23,Low,32.2,24.1,200.2,0.178,0.412,0.954,Normal free-flow traffic - standard signal timing maintained
EVT445580,2026-01-29 12:56:27,Concert,J040,City Market,14151,Weekday,False,Clear,False,0.0,False,False,0.187,Low,28.8,18.9,198.8,0.146,0.336,0.96,Normal free-flow traffic - standard signal timing maintained
EVT445581,2025-06-04 22:51:49,Sports Fixture,J011,Indiranagar 100ft Road,22788,Weekday,False,Clear,False,0.0,False,False,0.309,Low,25.1,22.8,161.6,0.112,0.258,0.949,Moderate traffic flow - standard adaptive signal timing in effect
EVT445582,2025-06-12 21:44:31,Trade Fair,J023,Basavanagudi,10004,Weekday,False,Clear,False,0.0,False,False,0.256,Low,35.2,7.7,133.3,0.142,0.328,0.98,Moderate traffic flow - standard adaptive signal timing in effect
EVT445583,2025-02-10 18:42:17,Political Rally,J040,City Market,12914,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.9,78.0,495.5,0.196,0.453,0.939,Heavy congestion detected - signal timing extended and reroute suggested
EVT445584,2026-01-03 17:32:34,Concert,J030,MG Road,11106,Weekend,False,Clear,False,0.0,False,False,0.757,Severe,17.1,54.3,307.6,0.196,0.452,0.983,Heavy congestion detected - signal timing extended and reroute suggested
EVT445585,2026-06-05 12:29:39,Local Market Day,J040,City Market,4087,Weekday,False,Rain,True,15.1,False,False,0.402,Moderate,29.1,28.7,128.5,0.105,0.241,0.901,Light rain detected - minor speed reduction advised
EVT445586,2025-10-24 23:49:56,Sports Fixture,J030,MG Road,28612,Weekday,False,Heavy Rain,True,50.4,False,False,0.652,High,21.3,51.7,288.7,0.21,0.485,0.899,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445587,2025-06-18 11:13:31,Political Rally,J020,Malleshwaram Circle,13322,Weekday,False,Rain,True,16.2,False,False,0.545,Moderate,25.4,38.6,129.1,0.101,0.233,0.913,Light rain detected - minor speed reduction advised
EVT445588,2025-02-17 17:12:29,Local Market Day,J040,City Market,4608,Weekday,False,Clear,False,0.0,False,False,0.817,Severe,12.8,55.0,267.5,0.117,0.269,0.965,Heavy congestion detected - signal timing extended and reroute suggested
EVT445589,2025-11-17 08:27:35,Political Rally,J020,Malleshwaram Circle,14889,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,10.4,72.8,311.7,0.134,0.309,0.91,Heavy congestion detected - signal timing extended and reroute suggested
EVT445590,2025-08-11 09:41:26,Concert,J009,Majestic,14218,Weekday,False,Rain,True,20.0,False,False,1.0,Severe,8.4,71.4,546.7,0.206,0.477,0.879,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445591,2025-03-08 19:01:48,Sports Fixture,J023,Basavanagudi,16751,Weekend,False,Clear,False,0.0,False,False,0.88,Severe,15.2,64.2,338.3,0.189,0.437,0.937,Heavy congestion detected - signal timing extended and reroute suggested
EVT445592,2025-11-05 13:31:33,Trade Fair,J031,Cubbon Road,10565,Weekday,False,Clear,False,0.0,False,False,0.205,Low,41.0,14.0,81.5,0.073,0.169,0.956,Normal free-flow traffic - standard signal timing maintained
EVT445593,2026-03-17 17:20:06,Trade Fair,J023,Basavanagudi,9043,Weekday,False,Clear,False,0.0,False,False,0.836,Severe,16.0,58.9,203.1,0.1,0.232,0.941,Heavy congestion detected - signal timing extended and reroute suggested
EVT445594,2025-04-14 16:39:53,Cultural Procession,J011,Indiranagar 100ft Road,20484,Weekday,True,Clear,False,0.0,False,True,1.0,Severe,8.1,94.4,747.8,0.24,0.554,0.825,Road closure for event/procession - full detour recommended for through-traffic
EVT445595,2026-03-03 11:40:47,Concert,J031,Cubbon Road,17711,Weekday,False,Clear,False,0.0,False,False,0.292,Low,29.4,27.2,164.3,0.113,0.261,0.963,Moderate traffic flow - standard adaptive signal timing in effect
EVT445596,2026-03-17 16:58:56,Local Market Day,J011,Indiranagar 100ft Road,3076,Weekday,False,Clear,False,0.0,False,False,0.775,Severe,13.5,58.9,231.9,0.122,0.281,0.954,Heavy congestion detected - signal timing extended and reroute suggested
EVT445597,2025-12-31 16:41:37,Local Market Day,J009,Majestic,6097,Weekday,False,Clear,False,0.0,False,False,0.628,High,20.3,43.5,393.5,0.26,0.6,0.956,Moderate traffic flow - standard adaptive signal timing in effect
EVT445598,2025-10-22 17:35:45,Religious Festival,J009,Majestic,40291,Weekday,True,Clear,False,0.0,False,True,1.0,Severe,8.1,99.1,673.1,0.244,0.565,0.854,Road closure for event/procession - full detour recommended for through-traffic
EVT445599,2025-06-07 08:59:27,Concert,J009,Majestic,8930,Weekend,False,Fog,False,0.0,False,False,0.87,Severe,14.0,62.5,435.7,0.236,0.545,0.969,Heavy congestion detected - signal timing extended and reroute suggested
EVT445600,2026-03-26 17:52:24,Religious Festival,J012,Koramangala Sony World,44809,Weekday,True,Clear,False,0.0,False,False,1.0,Severe,9.9,74.1,370.3,0.132,0.305,0.888,Festival crowd surge detected - alternate route and extended cycle recommended
EVT445601,2026-06-28 07:45:01,Sports Fixture,J012,Koramangala Sony World,25901,Weekend,False,Rain,True,23.0,False,False,0.992,Severe,8.9,69.7,647.0,0.234,0.539,0.875,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445602,2025-01-07 07:23:59,Political Rally,J012,Koramangala Sony World,23114,Weekday,False,Clear,False,0.0,False,False,0.686,High,15.9,47.0,353.7,0.183,0.422,0.972,Moderate traffic flow - standard adaptive signal timing in effect
EVT445603,2026-03-01 09:19:22,Sports Fixture,J031,Cubbon Road,12383,Weekend,False,Clear,False,0.0,False,False,0.915,Severe,10.3,67.8,544.8,0.199,0.461,0.916,Heavy congestion detected - signal timing extended and reroute suggested
EVT445604,2025-01-12 18:06:53,Sports Fixture,J031,Cubbon Road,16584,Weekend,False,Clear,False,0.0,False,False,0.936,Severe,11.5,66.0,569.0,0.245,0.566,0.914,Heavy congestion detected - signal timing extended and reroute suggested
EVT445605,2026-05-04 19:30:00,Sports Fixture,J020,Malleshwaram Circle,27100,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.6,71.0,755.0,0.29,0.67,0.88,Heavy congestion detected - signal timing extended and reroute suggested
EVT445606,2025-07-24 18:28:33,Local Market Day,J011,Indiranagar 100ft Road,3003,Weekday,False,Rain,True,12.0,False,False,1.0,Severe,7.9,70.4,699.6,0.221,0.511,0.885,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445607,2026-05-19 17:18:53,Trade Fair,J023,Basavanagudi,10622,Weekday,False,Clear,False,0.0,False,False,0.862,Severe,14.4,58.4,244.4,0.103,0.239,0.954,Heavy congestion detected - signal timing extended and reroute suggested
EVT445608,2026-04-03 07:33:02,Sports Fixture,J020,Malleshwaram Circle,36545,Weekday,False,Clear,False,0.0,False,False,0.843,Severe,15.4,62.0,316.1,0.178,0.411,0.937,Heavy congestion detected - signal timing extended and reroute suggested
EVT445609,2025-11-07 05:51:08,Concert,J020,Malleshwaram Circle,11473,Weekday,False,Clear,False,0.0,False,False,0.293,Low,33.0,28.8,186.3,0.154,0.356,0.953,Moderate traffic flow - standard adaptive signal timing in effect
EVT445610,2025-03-23 08:46:23,Sports Fixture,J009,Majestic,21594,Weekend,False,Clear,False,0.0,False,False,0.972,Severe,9.3,70.3,175.0,0.068,0.156,0.933,Heavy congestion detected - signal timing extended and reroute suggested
EVT445611,2026-04-11 13:18:07,Concert,J020,Malleshwaram Circle,10022,Weekend,False,Clear,False,0.0,False,False,0.329,Low,26.1,23.8,112.1,0.084,0.193,0.97,Moderate traffic flow - standard adaptive signal timing in effect
EVT445612,2025-06-02 18:58:57,Concert,J023,Basavanagudi,7955,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.5,74.5,554.5,0.196,0.453,0.897,Heavy congestion detected - signal timing extended and reroute suggested
EVT445613,2026-02-25 20:20:01,Sports Fixture,J012,Koramangala Sony World,35668,Weekday,False,Light Rain,True,1.5,False,False,0.849,Severe,13.5,67.5,347.1,0.177,0.409,0.893,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445614,2026-02-04 09:46:46,Sports Fixture,J031,Cubbon Road,17017,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.5,67.7,366.6,0.134,0.31,0.905,Heavy congestion detected - signal timing extended and reroute suggested
EVT445615,2026-01-27 10:09:54,Religious Festival,J009,Majestic,71880,Weekday,True,Fog,False,0.0,False,True,1.0,Severe,8.6,97.8,461.8,0.178,0.41,0.821,Road closure for event/procession - full detour recommended for through-traffic
EVT445616,2025-12-01 17:41:41,Trade Fair,J031,Cubbon Road,7329,Weekday,False,Clear,False,0.0,False,False,0.925,Severe,11.9,70.3,550.5,0.264,0.61,0.93,Heavy congestion detected - signal timing extended and reroute suggested
EVT445617,2026-04-18 13:50:39,Political Rally,J009,Majestic,26017,Weekend,False,Clear,False,0.0,False,False,0.403,Moderate,29.0,33.1,152.6,0.12,0.278,0.961,Moderate traffic flow - standard adaptive signal timing in effect
EVT445618,2026-03-08 07:34:36,Local Market Day,J011,Indiranagar 100ft Road,5463,Weekend,False,Clear,False,0.0,False,False,0.618,High,23.6,42.1,104.2,0.084,0.194,0.964,Moderate traffic flow - standard adaptive signal timing in effect
EVT445619,2025-06-02 09:54:39,Concert,J030,MG Road,12049,Weekday,False,Clear,False,0.0,False,False,0.912,Severe,12.0,68.0,410.9,0.196,0.453,0.907,Heavy congestion detected - signal timing extended and reroute suggested
EVT445620,2025-10-13 15:46:23,Concert,J020,Malleshwaram Circle,9835,Weekday,False,Rain,True,12.3,False,False,0.567,High,25.9,39.4,245.8,0.188,0.435,0.909,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445621,2025-12-02 08:08:54,Trade Fair,J040,City Market,11213,Weekday,False,Clear,False,0.0,False,False,0.973,Severe,8.6,67.8,608.7,0.231,0.533,0.912,Heavy congestion detected - signal timing extended and reroute suggested
EVT445622,2026-05-15 17:26:08,Concert,J012,Koramangala Sony World,12703,Weekday,False,Rain,True,12.4,False,False,0.982,Severe,6.9,66.6,949.7,0.24,0.555,0.871,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445623,2026-06-03 09:20:14,Trade Fair,J030,MG Road,12064,Weekday,False,Rain,True,14.1,False,False,1.0,Severe,11.0,77.9,569.8,0.262,0.605,0.844,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445624,2025-03-05 12:41:06,Local Market Day,J011,Indiranagar 100ft Road,3860,Weekday,False,Light Rain,True,1.2,False,False,0.253,Low,30.6,20.4,169.3,0.137,0.317,0.904,Light rain detected - minor speed reduction advised
EVT445625,2025-05-20 17:57:48,Concert,J011,Indiranagar 100ft Road,10877,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.2,70.5,631.5,0.243,0.561,0.905,Heavy congestion detected - signal timing extended and reroute suggested
EVT445626,2025-02-24 16:51:10,Concert,J040,City Market,11946,Weekday,False,Clear,False,0.0,False,False,0.779,Severe,16.0,54.9,289.9,0.163,0.376,0.953,Heavy congestion detected - signal timing extended and reroute suggested
EVT445627,2025-10-23 12:59:23,Local Market Day,J031,Cubbon Road,2807,Weekday,False,Clear,False,0.0,False,False,0.099,Low,32.7,4.6,116.9,0.098,0.226,0.981,Normal free-flow traffic - standard signal timing maintained
EVT445628,2025-03-19 07:46:40,Concert,J030,MG Road,13884,Weekday,False,Clear,False,0.0,False,False,0.716,High,20.1,49.3,196.4,0.128,0.296,0.962,Moderate traffic flow - standard adaptive signal timing in effect
EVT445629,2026-01-08 16:25:17,Political Rally,J023,Basavanagudi,20268,Weekday,False,Clear,False,0.0,False,False,0.605,High,28.1,40.3,176.9,0.138,0.319,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT445630,2025-02-22 19:13:17,Local Market Day,J030,MG Road,4190,Weekend,False,Clear,False,0.0,False,False,0.848,Severe,13.4,60.3,147.4,0.086,0.199,0.929,Heavy congestion detected - signal timing extended and reroute suggested
EVT445631,2025-02-03 06:59:54,Trade Fair,J020,Malleshwaram Circle,4967,Weekday,False,Clear,False,0.0,False,False,0.435,Moderate,23.9,31.3,246.1,0.167,0.385,0.969,Moderate traffic flow - standard adaptive signal timing in effect
EVT445632,2025-06-19 08:35:26,Local Market Day,J030,MG Road,3764,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,10.1,72.7,402.4,0.173,0.399,0.915,Heavy congestion detected - signal timing extended and reroute suggested
EVT445633,2026-02-26 07:55:52,Sports Fixture,J023,Basavanagudi,40727,Weekday,False,Clear,False,0.0,False,False,0.983,Severe,9.2,72.3,342.1,0.144,0.332,0.913,Heavy congestion detected - signal timing extended and reroute suggested
EVT445634,2026-06-29 16:35:24,Local Market Day,J040,City Market,8142,Weekday,False,Rain,True,11.3,False,False,0.698,High,20.4,48.6,246.4,0.161,0.373,0.906,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445635,2025-02-28 08:42:50,Trade Fair,J040,City Market,11640,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.8,80.2,381.8,0.128,0.296,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT445636,2026-02-07 17:30:25,Political Rally,J031,Cubbon Road,16858,Weekend,False,Clear,False,0.0,False,False,0.837,Severe,12.3,58.5,442.3,0.2,0.463,0.97,Heavy congestion detected - signal timing extended and reroute suggested
EVT445637,2025-07-13 16:06:29,Sports Fixture,J040,City Market,13584,Weekend,False,Clear,False,0.0,False,False,0.45,Moderate,23.3,31.6,119.4,0.076,0.175,0.968,Moderate traffic flow - standard adaptive signal timing in effect
EVT445638,2025-02-21 09:34:18,Concert,J012,Koramangala Sony World,12996,Weekday,False,Clear,False,0.0,False,False,0.962,Severe,9.7,68.4,404.6,0.136,0.313,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT445639,2026-06-14 15:15:45,Local Market Day,J040,City Market,3637,Weekend,False,Clear,False,0.0,False,False,0.334,Low,25.7,21.3,140.1,0.089,0.205,0.962,Moderate traffic flow - standard adaptive signal timing in effect
EVT445640,2025-11-27 18:07:47,Trade Fair,J031,Cubbon Road,4579,Weekday,False,Clear,False,0.0,False,False,0.99,Severe,9.1,72.5,469.3,0.188,0.433,0.923,Heavy congestion detected - signal timing extended and reroute suggested
EVT445641,2025-02-21 17:21:06,Local Market Day,J023,Basavanagudi,4607,Weekday,False,Clear,False,0.0,False,False,0.832,Severe,15.1,58.0,160.1,0.079,0.183,0.944,Heavy congestion detected - signal timing extended and reroute suggested
EVT445642,2025-07-15 15:47:59,Concert,J040,City Market,13098,Weekday,False,Clear,False,0.0,False,False,0.417,Moderate,32.2,26.1,64.5,0.031,0.072,0.958,Moderate traffic flow - standard adaptive signal timing in effect
EVT445643,2025-07-05 21:13:53,Local Market Day,J023,Basavanagudi,4645,Weekend,False,Rain,True,23.1,False,False,0.631,High,28.1,48.3,156.2,0.114,0.263,0.913,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT445644,2025-09-11 14:04:54,Concert,J011,Indiranagar 100ft Road,9546,Weekday,False,Clear,False,0.0,False,False,0.256,Low,28.2,20.1,89.7,0.063,0.145,0.979,Moderate traffic flow - standard adaptive signal timing in effect
EVT445645,2025-07-13 21:51:01,Concert,J011,Indiranagar 100ft Road,16110,Weekend,False,Clear,False,0.0,False,False,0.384,Moderate,27.1,27.5,98.6,0.074,0.17,0.934,Moderate traffic flow - standard adaptive signal timing in effect
EVT445646,2025-02-12 13:43:08,Political Rally,J012,Koramangala Sony World,15142,Weekday,False,Clear,False,0.0,False,False,0.262,Low,32.0,17.6,165.8,0.104,0.239,0.957,Moderate traffic flow - standard adaptive signal timing in effect
EVT445647,2025-05-01 14:23:06,Religious Festival,J030,MG Road,43546,Weekday,True,Rain,True,19.0,False,True,1.0,Severe,8.7,96.2,650.7,0.246,0.568,0.771,Road closure for event/procession - full detour recommended for through-traffic
EVT445648,2025-10-06 10:30:40,Sports Fixture,J020,Malleshwaram Circle,30960,Weekday,False,Clear,False,0.0,False,False,0.742,High,16.4,55.3,268.3,0.147,0.34,0.961,Moderate traffic flow - standard adaptive signal timing in effect
