record_id,timestamp,junction_id,junction_name,neighbor_junction_id,neighbor_junction_name,approach_direction,num_lanes,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,priority_class,incoming_vehicle_count,queue_length_vehicles,requested_green_time_sec,granted_green_time_sec,negotiation_rounds,negotiation_outcome,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
JN137617,2025-07-10 11:49:21,J019,RT Nagar,J002,Marathahalli,South,4,Weekday,False,Clear,False,0.0,False,Bus,18,13,36.0,35.5,2,Priority Granted (Bus),0.151,26.7,8.5,69.6,0.058,0.134,0.982,Bus priority granted - green extension issued to reduce transit delay
JN137618,2026-06-01 17:50:12,J011,Indiranagar 100ft Road,J032,Richmond Circle,North,3,Weekday,False,Heavy Rain,True,40.9,False,Normal,52,47,41.6,42.1,1,Accepted,0.931,12.3,55.8,259.8,0.132,0.306,0.877,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137619,2026-04-20 17:16:11,J025,Bannerghatta Road,J013,HSR BDA Complex,North,3,Weekday,False,Clear,False,0.0,False,Bus,48,41,48.2,44.7,4,Priority Granted (Bus),0.766,17.6,30.4,130.0,0.074,0.17,0.944,Bus priority granted - green extension issued to reduce transit delay
JN137620,2025-04-01 19:56:16,J005,Yeshwantpur,J022,Rajajinagar,West,3,Weekday,False,Clear,False,0.0,False,Normal,40,36,35.6,36.6,1,Accepted,0.621,21.5,42.9,102.9,0.051,0.117,0.946,Moderate traffic flow - standard adaptive signal timing in effect
JN137621,2025-05-17 16:00:57,J033,Trinity Circle,J003,KR Puram,North,3,Weekend,False,Heavy Rain,True,26.4,False,Normal,39,32,35.5,49.1,1,Accepted,0.49,27.6,30.3,143.4,0.125,0.288,0.922,Light rain detected - minor speed reduction advised
JN137622,2025-07-02 20:39:28,J015,Bellandur,J007,Banashankari,East,4,Weekday,False,Clear,False,0.0,False,Normal,31,25,24.7,43.9,2,Accepted,0.417,32.6,31.5,98.0,0.075,0.172,0.99,Moderate traffic flow - standard adaptive signal timing in effect
JN137623,2025-09-07 09:25:54,J014,Electronic City Toll,J004,Hebbal,South,4,Weekend,False,Rain,True,23.6,False,Normal,51,46,37.9,31.2,3,Counter-Offer Accepted,0.868,11.0,53.6,174.7,0.073,0.168,0.899,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137624,2025-05-12 08:57:17,J041,Chalukya Circle,J009,Majestic,East,4,Weekday,False,Clear,False,0.0,False,Bus,49,45,48.8,47.9,2,Priority Granted (Bus),0.887,12.6,34.4,94.1,0.022,0.05,0.925,Bus priority granted - green extension issued to reduce transit delay
JN137625,2026-06-29 17:38:25,J038,Varthur,J040,City Market,South,2,Weekday,False,Rain,True,18.6,False,Normal,61,55,44.6,36.7,4,Counter-Offer Accepted,0.943,11.3,63.2,262.6,0.1,0.23,0.867,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137626,2026-03-01 21:53:23,J017,Whitefield ITPL,J001,Silk Board,North,4,Weekend,False,Clear,False,0.0,False,Bus,23,12,33.5,32.8,3,Priority Granted (Bus),0.103,30.2,1.9,94.1,0.083,0.192,0.983,Bus priority granted - green extension issued to reduce transit delay
JN137627,2026-04-22 14:31:17,J027,Mysore Road,J019,RT Nagar,South,2,Weekday,False,Clear,False,0.0,False,Normal,21,17,19.4,47.4,1,Accepted,0.129,28.5,9.2,69.0,0.053,0.123,0.951,Normal free-flow traffic - standard signal timing maintained
JN137628,2025-09-01 23:29:54,J003,KR Puram,J002,Marathahalli,West,4,Weekday,False,Rain,True,17.3,False,Normal,22,18,26.1,49.3,2,Accepted,0.268,32.8,16.3,88.3,0.067,0.155,0.914,Light rain detected - minor speed reduction advised
JN137629,2026-02-04 12:11:23,J009,Majestic,J032,Richmond Circle,South,3,Weekday,False,Clear,False,0.0,False,Normal,29,22,26.6,49.0,2,Accepted,0.175,45.4,14.9,74.8,0.071,0.164,0.968,Normal free-flow traffic - standard signal timing maintained
JN137630,2026-04-29 17:46:48,J016,Sarjapur Road,J011,Indiranagar 100ft Road,North,3,Weekday,False,Clear,False,0.0,False,Normal,54,50,44.7,40.9,2,Counter-Offer Accepted,0.862,10.6,54.3,171.0,0.068,0.158,0.932,Heavy congestion detected - signal timing extended and reroute suggested
JN137631,2025-08-26 19:57:07,J010,Shivajinagar,J009,Majestic,North,3,Weekday,False,Light Rain,True,5.2,False,Normal,43,41,35.4,30.2,2,Counter-Offer Accepted,0.741,14.9,49.8,244.0,0.146,0.338,0.888,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137632,2026-05-01 09:41:08,J010,Shivajinagar,J001,Silk Board,North,2,Weekday,True,Clear,False,0.0,False,Normal,70,66,48.2,47.2,2,Accepted,0.919,11.6,59.9,196.9,0.084,0.195,0.885,Festival crowd surge detected - alternate route and extended cycle recommended
JN137633,2025-11-28 07:19:25,J010,Shivajinagar,J017,Whitefield ITPL,East,2,Weekday,False,Clear,False,0.0,False,Bus,40,35,49.9,48.4,4,Priority Granted (Bus),0.435,30.7,15.6,42.1,0.032,0.074,0.987,Bus priority granted - green extension issued to reduce transit delay
JN137634,2025-03-17 09:38:21,J033,Trinity Circle,J014,Electronic City Toll,East,3,Weekday,False,Clear,False,0.0,False,Normal,53,45,40.5,43.5,1,Accepted,0.794,16.4,51.0,208.0,0.122,0.283,0.964,Heavy congestion detected - signal timing extended and reroute suggested
JN137635,2025-08-24 16:58:32,J019,RT Nagar,J035,Domlur,West,2,Weekend,False,Clear,False,0.0,False,Normal,45,31,29.0,45.4,1,Accepted,0.421,29.6,31.0,113.9,0.086,0.198,0.958,Moderate traffic flow - standard adaptive signal timing in effect
JN137636,2026-05-05 06:32:01,J023,Basavanagudi,J018,Nagawara,South,4,Weekday,False,Clear,False,0.0,False,Normal,17,17,17.5,46.2,2,Accepted,0.185,36.2,14.5,73.4,0.06,0.138,0.97,Normal free-flow traffic - standard signal timing maintained
JN137637,2025-12-04 21:57:31,J037,Kadugodi,J006,Tin Factory,North,2,Weekday,False,Clear,False,0.0,False,Normal,28,22,18.8,40.3,2,Accepted,0.145,28.0,5.3,74.3,0.054,0.124,0.975,Normal free-flow traffic - standard signal timing maintained
JN137638,2025-12-04 13:46:44,J002,Marathahalli,J022,Rajajinagar,South,2,Weekday,False,Clear,False,0.0,False,Bus,23,15,33.4,30.9,3,Priority Granted (Bus),0.113,31.3,6.1,92.5,0.065,0.149,0.942,Bus priority granted - green extension issued to reduce transit delay
JN137639,2026-06-16 21:35:28,J009,Majestic,J037,Kadugodi,North,2,Weekday,False,Rain,True,21.5,False,Normal,40,30,26.4,50.5,1,Accepted,0.417,26.6,22.4,102.5,0.062,0.143,0.905,Light rain detected - minor speed reduction advised
JN137640,2025-01-12 16:13:26,J035,Domlur,J007,Banashankari,North,2,Weekend,False,Rain,True,10.0,False,Bus,45,39,46.4,45.2,3,Priority Granted (Bus),0.473,26.2,18.7,119.4,0.097,0.225,0.939,Bus priority granted - green extension issued to reduce transit delay
JN137641,2026-02-16 08:55:58,J003,KR Puram,J042,Anand Rao Circle,West,2,Weekday,False,Clear,False,0.0,False,Normal,69,62,44.3,42.2,1,Accepted,0.93,11.0,59.3,291.0,0.121,0.28,0.937,Heavy congestion detected - signal timing extended and reroute suggested
JN137642,2026-05-08 07:12:30,J025,Bannerghatta Road,J037,Kadugodi,East,3,Weekday,False,Clear,False,0.0,False,Normal,37,31,23.8,42.0,1,Accepted,0.475,20.8,32.5,156.1,0.091,0.209,0.966,Moderate traffic flow - standard adaptive signal timing in effect
JN137643,2025-01-03 13:52:10,J026,Hosur Road,J003,KR Puram,South,3,Weekday,False,Clear,False,0.0,False,Normal,25,17,24.5,51.9,2,Accepted,0.12,33.9,2.3,79.4,0.075,0.173,0.958,Normal free-flow traffic - standard signal timing maintained
JN137644,2025-10-01 11:13:00,J027,Mysore Road,J028,Tumkur Road,East,3,Weekday,False,Clear,False,0.0,False,Normal,24,21,21.8,43.7,2,Accepted,0.332,30.2,17.6,75.0,0.052,0.119,0.966,Moderate traffic flow - standard adaptive signal timing in effect
JN137645,2025-08-27 20:49:01,J009,Majestic,J003,KR Puram,West,4,Weekday,True,Clear,False,0.0,False,Normal,33,28,33.6,42.1,2,Accepted,0.557,29.3,33.5,108.8,0.083,0.193,0.923,Festival crowd surge detected - alternate route and extended cycle recommended
JN137646,2025-05-07 18:50:04,J020,Malleshwaram Circle,J005,Yeshwantpur,North,4,Weekday,False,Rain,True,9.9,True,Normal,42,41,33.8,28.8,4,Counter-Offer Accepted,0.961,9.0,63.0,145.7,0.063,0.146,0.686,Accident detected nearby - reroute and reduced speed advised
JN137647,2025-06-01 10:12:50,J027,Mysore Road,J012,Koramangala Sony World,East,3,Weekend,False,Clear,False,0.0,False,Normal,28,24,29.0,43.8,1,Accepted,0.432,29.4,32.5,85.0,0.066,0.152,0.97,Moderate traffic flow - standard adaptive signal timing in effect
JN137648,2025-07-30 14:42:52,J019,RT Nagar,J020,Malleshwaram Circle,North,2,Weekday,False,Heavy Rain,True,30.9,False,Normal,43,36,29.4,43.1,1,Accepted,0.426,21.0,23.1,51.8,0.034,0.08,0.905,Light rain detected - minor speed reduction advised
JN137649,2026-02-23 19:59:42,J027,Mysore Road,J022,Rajajinagar,East,3,Weekday,False,Clear,False,0.0,False,Normal,44,39,33.6,45.0,1,Accepted,0.668,16.1,47.2,189.2,0.105,0.242,0.949,Moderate traffic flow - standard adaptive signal timing in effect
JN137650,2026-01-05 16:42:36,J010,Shivajinagar,J020,Malleshwaram Circle,West,3,Weekday,False,Clear,False,0.0,False,Bus,45,37,49.3,46.4,3,Priority Granted (Bus),0.541,25.2,20.6,89.7,0.072,0.167,0.951,Bus priority granted - green extension issued to reduce transit delay
JN137651,2026-04-07 09:16:48,J020,Malleshwaram Circle,J004,Hebbal,East,3,Weekday,False,Clear,False,0.0,False,Bus,49,46,53.3,48.2,4,Priority Granted (Bus),0.91,11.0,32.3,196.9,0.086,0.198,0.94,Bus priority granted - green extension issued to reduce transit delay
JN137652,2025-12-02 09:10:30,J039,KR Market,J033,Trinity Circle,West,2,Weekday,False,Clear,False,0.0,False,Normal,64,56,38.2,40.9,1,Accepted,0.924,12.4,65.9,265.5,0.135,0.312,0.921,Heavy congestion detected - signal timing extended and reroute suggested
JN137653,2025-12-23 08:40:34,J038,Varthur,J034,Ulsoor,East,3,Weekday,False,Clear,False,0.0,False,Normal,56,53,36.2,34.0,2,Accepted,0.949,8.7,64.3,294.2,0.092,0.214,0.917,Heavy congestion detected - signal timing extended and reroute suggested
JN137654,2025-02-19 08:06:44,J030,MG Road,J036,HAL Airport Road,West,2,Weekday,False,Clear,False,0.0,False,Normal,71,64,43.1,38.9,3,Counter-Offer Accepted,0.849,13.6,61.5,145.1,0.071,0.164,0.915,Heavy congestion detected - signal timing extended and reroute suggested
JN137655,2026-05-04 18:34:30,J023,Basavanagudi,J010,Shivajinagar,East,2,Weekday,False,Clear,False,0.0,False,Bus,70,63,64.8,63.3,2,Priority Granted (Bus),0.858,10.3,32.9,340.6,0.121,0.28,0.944,Bus priority granted - green extension issued to reduce transit delay
JN137656,2025-05-13 16:43:53,J039,KR Market,J021,Vijayanagar,North,3,Weekday,False,Heavy Rain,True,27.3,False,Normal,55,46,38.6,37.1,1,Accepted,0.795,14.4,54.4,228.8,0.116,0.269,0.923,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137657,2025-09-01 08:44:26,J005,Yeshwantpur,J025,Bannerghatta Road,West,4,Weekday,False,Clear,False,0.0,False,Bus,53,46,52.9,47.5,4,Priority Granted (Bus),0.918,11.6,35.7,173.7,0.08,0.184,0.928,Bus priority granted - green extension issued to reduce transit delay
JN137658,2026-01-09 18:23:46,J011,Indiranagar 100ft Road,J016,Sarjapur Road,South,4,Weekday,False,Clear,False,0.0,False,Normal,51,43,35.6,31.7,2,Counter-Offer Accepted,0.904,10.9,57.9,184.8,0.099,0.228,0.93,Heavy congestion detected - signal timing extended and reroute suggested
JN137659,2026-05-20 09:18:26,J009,Majestic,J016,Sarjapur Road,South,4,Weekday,False,Light Rain,True,3.3,False,Bus,49,45,52.0,50.8,3,Priority Granted (Bus),0.91,11.7,34.8,211.4,0.1,0.232,0.875,Bus priority granted - green extension issued to reduce transit delay
JN137660,2025-01-07 14:39:31,J016,Sarjapur Road,J020,Malleshwaram Circle,East,3,Weekday,False,Clear,False,0.0,False,Bus,14,9,33.7,32.7,3,Priority Granted (Bus),0.124,36.1,4.0,34.7,0.03,0.069,0.951,Bus priority granted - green extension issued to reduce transit delay
JN137661,2025-11-01 18:47:07,J009,Majestic,J038,Varthur,West,4,Weekend,True,Clear,False,0.0,False,Bus,43,37,51.1,50.2,3,Priority Granted (Bus),0.839,15.7,32.8,99.6,0.078,0.181,0.905,Bus priority granted - green extension issued to reduce transit delay
JN137662,2025-07-23 13:30:26,J005,Yeshwantpur,J034,Ulsoor,South,4,Weekday,False,Heavy Rain,True,33.2,False,Normal,27,24,25.4,51.6,2,Accepted,0.44,32.8,29.4,98.7,0.078,0.18,0.922,Light rain detected - minor speed reduction advised
JN137663,2025-07-06 18:40:17,J013,HSR BDA Complex,J040,City Market,East,2,Weekend,False,Clear,False,0.0,False,Normal,61,48,36.2,44.7,2,Accepted,0.666,19.4,46.3,110.5,0.069,0.16,0.967,Moderate traffic flow - standard adaptive signal timing in effect
JN137664,2025-09-10 08:40:17,J035,Domlur,J015,Bellandur,West,2,Weekday,False,Clear,False,0.0,False,Normal,69,62,43.6,39.0,3,Counter-Offer Accepted,0.938,8.7,58.5,181.2,0.08,0.184,0.912,Heavy congestion detected - signal timing extended and reroute suggested
JN137665,2025-06-01 11:56:12,J015,Bellandur,J028,Tumkur Road,East,2,Weekend,False,Clear,False,0.0,False,Normal,28,21,19.7,53.5,1,Accepted,0.096,38.3,11.2,71.4,0.069,0.159,0.958,Normal free-flow traffic - standard signal timing maintained
JN137666,2025-09-25 05:23:11,J010,Shivajinagar,J030,MG Road,West,2,Weekday,False,Clear,False,0.0,False,Normal,28,21,25.9,53.3,2,Accepted,0.077,31.9,3.9,58.2,0.054,0.125,0.982,Normal free-flow traffic - standard signal timing maintained
JN137667,2025-09-02 22:15:26,J036,HAL Airport Road,J035,Domlur,South,3,Weekday,False,Clear,False,0.0,False,Normal,23,20,26.0,44.1,2,Accepted,0.07,44.1,2.0,37.5,0.057,0.131,0.974,Normal free-flow traffic - standard signal timing maintained
JN137668,2025-12-24 20:54:57,J032,Richmond Circle,J001,Silk Board,South,4,Weekday,False,Clear,False,0.0,False,Normal,28,21,28.7,47.8,2,Accepted,0.372,32.0,24.5,107.4,0.088,0.204,0.963,Moderate traffic flow - standard adaptive signal timing in effect
JN137669,2025-10-03 08:51:32,J015,Bellandur,J031,Cubbon Road,North,4,Weekday,True,Clear,False,0.0,False,Normal,46,45,34.3,37.9,1,Accepted,0.94,11.0,57.2,219.2,0.099,0.229,0.888,Festival crowd surge detected - alternate route and extended cycle recommended
JN137670,2025-11-06 05:39:04,J013,HSR BDA Complex,J009,Majestic,West,4,Weekday,False,Clear,False,0.0,False,Normal,22,11,19.3,48.7,1,Accepted,0.047,38.9,10.9,65.2,0.061,0.141,0.979,Normal free-flow traffic - standard signal timing maintained
JN137671,2025-03-05 07:59:08,J022,Rajajinagar,J009,Majestic,South,4,Weekday,False,Clear,False,0.0,False,Normal,43,38,32.0,33.4,2,Accepted,0.703,20.5,41.6,150.1,0.09,0.207,0.986,Moderate traffic flow - standard adaptive signal timing in effect
JN137672,2025-07-26 08:51:50,J015,Bellandur,J033,Trinity Circle,South,2,Weekend,False,Clear,False,0.0,False,Bus,58,50,56.9,56.4,4,Priority Granted (Bus),0.608,22.8,23.8,122.2,0.078,0.181,0.977,Bus priority granted - green extension issued to reduce transit delay
JN137673,2025-05-17 23:27:26,J022,Rajajinagar,J038,Varthur,South,3,Weekend,False,Clear,False,0.0,False,Normal,16,10,14.0,48.6,2,Accepted,0.02,33.7,2.5,97.9,0.079,0.184,0.989,Normal free-flow traffic - standard signal timing maintained
JN137674,2025-02-07 16:12:48,J016,Sarjapur Road,J037,Kadugodi,North,2,Weekday,False,Clear,False,0.0,False,Normal,43,40,32.8,39.7,2,Accepted,0.355,29.1,26.8,88.5,0.065,0.149,0.943,Moderate traffic flow - standard adaptive signal timing in effect
JN137675,2026-04-04 19:50:22,J039,KR Market,J036,HAL Airport Road,West,2,Weekend,False,Clear,False,0.0,False,Normal,41,38,34.6,47.1,2,Accepted,0.446,29.6,31.1,96.3,0.074,0.17,0.957,Moderate traffic flow - standard adaptive signal timing in effect
JN137676,2025-10-12 21:19:45,J032,Richmond Circle,J002,Marathahalli,North,4,Weekend,False,Rain,True,20.1,False,Normal,25,19,16.3,36.4,2,Accepted,0.358,25.1,23.3,135.9,0.098,0.227,0.904,Light rain detected - minor speed reduction advised
JN137677,2025-01-19 11:31:25,J007,Banashankari,J033,Trinity Circle,East,2,Weekend,False,Clear,False,0.0,False,Bus,22,17,37.7,37.4,3,Priority Granted (Bus),0.162,44.2,6.3,67.6,0.071,0.164,0.955,Bus priority granted - green extension issued to reduce transit delay
JN137678,2026-06-29 07:15:42,J027,Mysore Road,J001,Silk Board,West,4,Weekday,False,Heavy Rain,True,58.7,False,Normal,47,41,36.5,40.6,1,Accepted,0.783,13.8,49.7,301.8,0.157,0.362,0.938,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137679,2026-01-18 10:49:01,J010,Shivajinagar,J035,Domlur,East,4,Weekend,False,Fog,False,0.0,False,Bus,27,22,41.5,41.3,4,Priority Granted (Bus),0.386,22.8,12.0,84.2,0.062,0.143,0.956,Bus priority granted - green extension issued to reduce transit delay
JN137680,2026-06-18 20:36:56,J003,KR Puram,J016,Sarjapur Road,South,2,Weekday,False,Heavy Rain,True,25.7,False,Normal,61,56,39.3,41.4,1,Accepted,0.759,13.6,56.4,291.5,0.152,0.352,0.901,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137681,2025-10-20 19:48:23,J013,HSR BDA Complex,J032,Richmond Circle,South,2,Weekday,True,Rain,True,19.9,False,Bus,59,53,56.8,52.5,4,Priority Granted (Bus),0.907,12.9,34.9,184.4,0.089,0.205,0.815,Bus priority granted - green extension issued to reduce transit delay
JN137682,2026-04-27 17:53:52,J027,Mysore Road,J037,Kadugodi,East,4,Weekday,False,Clear,False,0.0,False,Bus,52,43,47.1,43.0,3,Priority Granted (Bus),0.899,12.6,35.9,197.5,0.105,0.242,0.923,Bus priority granted - green extension issued to reduce transit delay
JN137683,2025-01-22 14:14:31,J024,JP Nagar,J040,City Market,North,3,Weekday,False,Clear,False,0.0,False,Normal,18,12,18.3,49.2,1,Accepted,0.099,35.9,2.0,48.1,0.049,0.114,0.956,Normal free-flow traffic - standard signal timing maintained
JN137684,2026-04-29 07:47:57,J030,MG Road,J036,HAL Airport Road,North,4,Weekday,False,Clear,False,0.0,False,Normal,40,35,28.7,35.8,2,Accepted,0.637,20.1,38.7,140.6,0.094,0.216,0.967,Moderate traffic flow - standard adaptive signal timing in effect
JN137685,2025-06-07 04:53:44,J038,Varthur,J004,Hebbal,East,3,Weekend,False,Light Rain,True,5.8,False,Normal,20,16,21.7,47.5,1,Accepted,0.126,30.5,9.8,53.6,0.045,0.105,0.908,Light rain detected - minor speed reduction advised
JN137686,2025-05-09 16:57:35,J006,Tin Factory,J030,MG Road,South,4,Weekday,False,Rain,True,16.0,False,Normal,47,42,35.6,39.9,2,Accepted,0.804,16.5,49.0,162.7,0.098,0.227,0.891,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN137687,2025-01-25 11:02:39,J030,MG Road,J018,Nagawara,North,4,Weekend,False,Fog,False,0.0,False,Normal,28,20,24.0,45.4,2,Accepted,0.219,34.5,10.6,56.5,0.054,0.124,0.947,Normal free-flow traffic - standard signal timing maintained
JN137688,2025-04-06 11:33:51,J031,Cubbon Road,J025,Bannerghatta Road,West,4,Weekend,True,Clear,False,0.0,False,Normal,28,20,22.2,42.8,2,Accepted,0.314,33.1,23.4,69.9,0.053,0.123,0.909,Moderate traffic flow - standard adaptive signal timing in effect
JN137689,2025-02-01 10:20:45,J041,Chalukya Circle,J020,Malleshwaram Circle,North,4,Weekend,False,Clear,False,0.0,False,Bus,24,17,32.6,31.9,4,Priority Granted (Bus),0.367,32.0,13.3,88.9,0.08,0.185,0.958,Bus priority granted - green extension issued to reduce transit delay
JN137690,2026-03-14 13:11:59,J003,KR Puram,J024,JP Nagar,North,3,Weekend,False,Clear,False,0.0,False,Normal,15,10,22.0,52.8,2,Accepted,0.03,43.0,4.3,39.7,0.04,0.091,0.985,Normal free-flow traffic - standard signal timing maintained
JN137691,2025-03-26 20:16:12,J025,Bannerghatta Road,J036,HAL Airport Road,South,2,Weekday,False,Clear,False,0.0,False,Normal,55,44,38.1,44.2,2,Accepted,0.474,26.5,29.3,71.3,0.056,0.129,0.981,Moderate traffic flow - standard adaptive signal timing in effect
JN137692,2026-02-06 18:34:44,J036,HAL Airport Road,J028,Tumkur Road,South,3,Weekday,False,Clear,False,0.0,False,Normal,60,54,44.9,39.7,3,Counter-Offer Accepted,0.936,7.5,59.4,383.4,0.116,0.268,0.897,Heavy congestion detected - signal timing extended and reroute suggested
JN137693,2025-06-12 21:41:32,J022,Rajajinagar,J012,Koramangala Sony World,North,2,Weekday,False,Clear,False,0.0,False,Normal,30,28,31.2,53.7,1,Accepted,0.213,33.0,11.4,58.1,0.043,0.099,0.975,Normal free-flow traffic - standard signal timing maintained
JN137694,2026-05-12 11:13:13,J010,Shivajinagar,J012,Koramangala Sony World,West,3,Weekday,False,Clear,False,0.0,False,Bus,28,21,38.8,36.6,2,Priority Granted (Bus),0.286,31.7,14.0,86.4,0.06,0.139,0.948,Bus priority granted - green extension issued to reduce transit delay
JN137695,2025-11-23 08:11:06,J041,Chalukya Circle,J039,KR Market,North,2,Weekend,False,Clear,False,0.0,False,Bus,45,41,47.9,46.3,2,Priority Granted (Bus),0.466,27.0,18.8,88.4,0.074,0.172,0.99,Bus priority granted - green extension issued to reduce transit delay
JN137696,2026-01-23 12:49:15,J006,Tin Factory,J004,Hebbal,South,2,Weekday,False,Clear,False,0.0,False,Normal,16,11,14.7,41.6,2,Accepted,0.065,35.4,8.5,53.9,0.054,0.125,0.958,Normal free-flow traffic - standard signal timing maintained
