trip_id,timestamp,origin_junction_id,origin_junction_name,destination_junction_id,destination_junction_name,vehicle_type,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_on_route,bus_priority_active,ambulance_priority_active,distance_km,alternate_route_available,recommended_route,recommended_speed_kmph,congestion_index,predicted_waiting_time_sec,predicted_travel_time_sec,estimated_time_saved_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
TRIP249397,2026-03-11 19:38:19,J010,Shivajinagar,J026,Hosur Road,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,8.35,False,Primary Route,15.0,0.863,57.7,2104.3,0.0,0.742,1.714,0.924,Heavy congestion detected - signal timing extended and reroute suggested
TRIP249398,2025-07-12 21:05:40,J035,Domlur,J001,Silk Board,Car,Weekend,False,Clear,False,0.0,False,False,False,5.45,False,Primary Route,32.1,0.319,23.2,642.8,0.0,0.56,1.294,0.954,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249399,2026-02-08 15:38:57,J020,Malleshwaram Circle,J002,Marathahalli,Car,Weekend,False,Clear,False,0.0,False,True,False,14.49,True,Primary Route,36.8,0.167,6.9,1431.7,0.0,1.342,3.1,0.962,Bus priority granted - green extension issued to reduce transit delay
TRIP249400,2025-12-14 07:20:02,J007,Banashankari,J011,Indiranagar 100ft Road,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,True,False,3.9,False,Primary Route,28.4,0.292,19.9,548.7,0.0,0.262,0.605,0.973,Bus priority granted - green extension issued to reduce transit delay
TRIP249401,2025-06-06 08:41:02,J013,HSR BDA Complex,J038,Varthur,Car,Weekday,False,Heavy Rain,True,32.9,False,True,False,6.54,False,Primary Route,18.0,0.8,50.5,1343.9,0.0,0.847,1.957,0.905,Bus priority granted - green extension issued to reduce transit delay
TRIP249402,2026-05-05 19:00:05,J006,Tin Factory,J001,Silk Board,Car,Weekday,False,Clear,False,0.0,False,True,False,7.05,True,Alternate Route,21.6,0.536,39.4,1257.3,234.9,0.813,1.878,0.939,Bus priority granted - green extension issued to reduce transit delay
TRIP249403,2025-10-08 08:37:29,J017,Whitefield ITPL,J024,JP Nagar,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,2.04,False,Primary Route,10.2,0.979,64.0,794.7,0.0,0.208,0.48,0.924,Heavy congestion detected - signal timing extended and reroute suggested
TRIP249404,2025-05-30 08:42:18,J037,Kadugodi,J038,Varthur,Car,Weekday,False,Clear,False,0.0,False,False,False,4.49,True,Alternate Route,24.5,0.553,34.2,696.0,280.0,0.536,1.238,0.95,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249405,2025-12-07 12:06:56,J008,Jayanagar 4th Block,J039,KR Market,Bus,Weekend,False,Clear,False,0.0,False,True,False,5.43,False,Primary Route,31.9,0.102,6.9,608.8,0.0,1.669,3.855,0.956,Bus priority granted - green extension issued to reduce transit delay
TRIP249406,2025-01-12 10:32:25,J008,Jayanagar 4th Block,J010,Shivajinagar,Car,Weekend,False,Clear,False,0.0,False,False,False,3.67,True,Primary Route,28.4,0.434,24.2,505.4,0.0,0.414,0.956,0.949,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249407,2025-01-02 09:06:16,J030,MG Road,J039,KR Market,Car,Weekday,False,Clear,False,0.0,False,True,False,3.93,True,Alternate Route,24.8,0.554,29.4,647.3,200.5,0.464,1.072,0.968,Bus priority granted - green extension issued to reduce transit delay
TRIP249408,2025-07-20 09:21:50,J002,Marathahalli,J034,Ulsoor,Two-Wheeler,Weekend,False,Light Rain,True,7.3,False,True,False,3.51,True,Alternate Route,39.2,0.348,24.5,355.2,212.0,0.159,0.367,0.94,Bus priority granted - green extension issued to reduce transit delay
TRIP249409,2025-06-04 17:29:41,J014,Electronic City Toll,J013,HSR BDA Complex,Auto-Rickshaw,Weekday,False,Rain,True,12.4,False,False,False,3.28,True,Alternate Route,19.2,0.633,41.7,692.9,181.1,0.269,0.621,0.924,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP249410,2025-01-11 17:37:50,J008,Jayanagar 4th Block,J038,Varthur,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,8.3,True,Alternate Route,31.1,0.411,24.1,976.1,71.3,0.373,0.862,0.961,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249411,2026-05-02 17:16:15,J022,Rajajinagar,J033,Trinity Circle,Two-Wheeler,Weekend,True,Clear,False,0.0,False,False,False,4.16,False,Primary Route,18.0,0.808,54.1,876.4,0.0,0.232,0.536,0.911,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP249412,2025-08-06 06:03:28,J040,City Market,J026,Hosur Road,Car,Weekday,False,Clear,False,0.0,False,False,False,9.82,False,Primary Route,37.9,0.185,10.9,965.6,0.0,0.93,2.148,0.956,Normal free-flow traffic - standard signal timing maintained
TRIP249413,2026-05-30 14:08:11,J013,HSR BDA Complex,J037,Kadugodi,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,3.48,False,Primary Route,36.6,0.139,8.7,382.6,0.0,0.139,0.321,0.973,Normal free-flow traffic - standard signal timing maintained
TRIP249414,2026-05-05 10:51:43,J019,RT Nagar,J027,Mysore Road,Two-Wheeler,Weekday,False,Heavy Rain,True,33.5,False,False,False,3.89,True,Alternate Route,20.8,0.584,40.2,690.8,125.2,0.198,0.457,0.916,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP249415,2025-12-17 17:09:26,J003,KR Puram,J005,Yeshwantpur,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,7.84,True,Alternate Route,31.1,0.408,26.9,862.8,140.4,0.565,1.305,0.975,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249416,2025-05-22 12:53:14,J031,Cubbon Road,J038,Varthur,Two-Wheeler,Weekday,False,Rain,True,16.2,False,False,False,13.6,False,Primary Route,28.9,0.322,17.7,1673.8,0.0,0.581,1.342,0.905,Light rain detected - minor speed reduction advised
TRIP249417,2025-04-18 20:11:53,J037,Kadugodi,J031,Cubbon Road,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,3.91,False,Primary Route,29.4,0.572,38.3,488.8,0.0,0.192,0.444,0.99,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249418,2025-04-07 15:11:41,J005,Yeshwantpur,J012,Koramangala Sony World,Car,Weekday,True,Clear,False,0.0,False,False,False,3.57,False,Primary Route,33.3,0.363,29.4,423.4,0.0,0.397,0.917,0.929,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249419,2025-07-06 16:48:14,J001,Silk Board,J004,Hebbal,Car,Weekend,False,Clear,False,0.0,False,False,False,8.13,False,Primary Route,31.5,0.483,35.7,944.0,0.0,0.905,2.091,0.927,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249420,2025-06-24 14:04:35,J004,Hebbal,J026,Hosur Road,Two-Wheeler,Weekday,False,Heavy Rain,True,33.4,False,True,False,2.53,True,Primary Route,34.0,0.403,20.8,297.6,0.0,0.114,0.263,0.924,Bus priority granted - green extension issued to reduce transit delay
TRIP249421,2025-02-04 19:56:06,J038,Varthur,J006,Tin Factory,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,6.57,True,Alternate Route,31.2,0.379,22.0,785.3,202.8,0.294,0.679,0.946,Bus priority granted - green extension issued to reduce transit delay
TRIP249422,2025-08-24 16:16:42,J001,Silk Board,J029,Old Airport Road,Two-Wheeler,Weekend,False,Rain,True,8.9,False,True,False,4.76,False,Primary Route,30.2,0.396,21.2,579.2,0.0,0.213,0.492,0.912,Bus priority granted - green extension issued to reduce transit delay
TRIP249423,2026-05-21 13:47:20,J019,RT Nagar,J017,Whitefield ITPL,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,3.9,True,Primary Route,33.9,0.142,4.0,419.5,0.0,0.235,0.543,0.967,Normal free-flow traffic - standard signal timing maintained
TRIP249424,2026-06-15 17:35:38,J024,JP Nagar,J015,Bellandur,Car,Weekday,False,Clear,False,0.0,False,False,False,7.4,False,Primary Route,16.1,0.882,56.4,1788.1,0.0,0.989,2.285,0.938,Heavy congestion detected - signal timing extended and reroute suggested
TRIP249425,2025-01-23 12:11:06,J041,Chalukya Circle,J009,Majestic,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,5.01,True,Primary Route,42.0,0.212,15.9,443.8,0.0,0.21,0.485,0.978,Normal free-flow traffic - standard signal timing maintained
TRIP249426,2025-11-14 23:59:16,J041,Chalukya Circle,J002,Marathahalli,Car,Weekday,False,Clear,False,0.0,False,False,False,3.23,False,Primary Route,39.1,0.196,9.3,299.9,0.0,0.316,0.73,0.947,Normal free-flow traffic - standard signal timing maintained
TRIP249427,2026-01-14 17:11:29,J009,Majestic,J037,Kadugodi,Two-Wheeler,Weekday,True,Clear,False,0.0,False,False,False,4.6,True,Alternate Route,20.4,0.678,47.6,808.6,199.1,0.24,0.554,0.929,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP249428,2026-04-19 18:15:59,J013,HSR BDA Complex,J005,Yeshwantpur,Two-Wheeler,Weekend,False,Clear,False,0.0,False,True,False,3.15,True,Alternate Route,31.2,0.38,28.7,410.6,110.8,0.14,0.323,0.968,Bus priority granted - green extension issued to reduce transit delay
TRIP249429,2025-03-18 19:25:13,J017,Whitefield ITPL,J025,Bannerghatta Road,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,7.01,True,Alternate Route,27.1,0.616,44.2,971.1,82.6,0.346,0.799,0.975,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249430,2025-05-06 21:42:18,J010,Shivajinagar,J031,Cubbon Road,Car,Weekday,False,Clear,False,0.0,False,False,False,2.56,False,Primary Route,37.3,0.31,20.2,259.4,0.0,0.254,0.587,0.973,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249431,2025-06-03 06:45:14,J040,City Market,J027,Mysore Road,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,2.33,False,Primary Route,32.4,0.373,27.2,285.3,0.0,0.116,0.268,0.949,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249432,2025-02-03 10:15:54,J015,Bellandur,J023,Basavanagudi,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,7.64,False,Primary Route,24.5,0.627,39.0,1091.7,0.0,0.389,0.899,0.973,Bus priority granted - green extension issued to reduce transit delay
TRIP249433,2025-07-15 12:32:10,J040,City Market,J032,Richmond Circle,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,3.38,False,Primary Route,30.8,0.251,17.1,429.6,0.0,0.222,0.513,0.978,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249434,2026-03-02 20:43:06,J041,Chalukya Circle,J020,Malleshwaram Circle,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,3.51,True,Primary Route,28.4,0.385,25.9,441.1,0.0,0.256,0.591,0.952,Bus priority granted - green extension issued to reduce transit delay
TRIP249435,2025-02-16 09:02:36,J035,Domlur,J030,MG Road,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,False,False,8.56,True,Alternate Route,26.7,0.479,30.1,1240.7,188.8,0.651,1.504,0.948,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249436,2026-01-25 14:12:07,J021,Vijayanagar,J041,Chalukya Circle,Auto-Rickshaw,Weekend,False,Clear,False,0.0,False,True,False,4.5,False,Primary Route,34.6,0.058,2.2,484.9,0.0,0.269,0.621,0.976,Bus priority granted - green extension issued to reduce transit delay
TRIP249437,2026-01-26 17:11:05,J009,Majestic,J041,Chalukya Circle,Two-Wheeler,Weekday,True,Clear,False,0.0,False,False,False,4.49,True,Alternate Route,20.6,0.715,47.8,856.6,296.8,0.242,0.559,0.938,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP249438,2026-06-12 17:24:25,J030,MG Road,J008,Jayanagar 4th Block,Car,Weekday,False,Fog,False,0.0,False,True,False,30.22,True,Alternate Route,29.3,0.466,29.7,3763.0,200.1,3.284,7.586,0.943,Bus priority granted - green extension issued to reduce transit delay
TRIP249439,2025-04-15 14:20:35,J036,HAL Airport Road,J007,Banashankari,Two-Wheeler,Weekday,True,Light Rain,True,4.8,False,False,False,1.51,False,Primary Route,31.2,0.43,32.9,227.0,0.0,0.076,0.176,0.847,Light rain detected - minor speed reduction advised
TRIP249440,2025-11-02 08:54:35,J031,Cubbon Road,J010,Shivajinagar,Car,Weekend,True,Rain,True,21.6,False,True,False,4.56,False,Primary Route,17.8,0.8,53.4,926.6,0.0,0.609,1.407,0.873,Bus priority granted - green extension issued to reduce transit delay
TRIP249441,2026-06-28 18:14:43,J040,City Market,J024,JP Nagar,Car,Weekend,False,Heavy Rain,True,48.7,False,True,False,1.98,True,Alternate Route,23.5,0.53,31.3,324.3,18.8,0.243,0.561,0.947,Bus priority granted - green extension issued to reduce transit delay
TRIP249442,2025-10-07 12:50:45,J042,Anand Rao Circle,J012,Koramangala Sony World,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,7.82,True,Primary Route,29.5,0.136,13.1,1027.4,0.0,0.488,1.127,0.973,Bus priority granted - green extension issued to reduce transit delay
TRIP249443,2026-02-18 18:47:13,J021,Vijayanagar,J007,Banashankari,Car,Weekday,False,Clear,False,0.0,False,False,False,5.58,True,Alternate Route,26.3,0.596,38.1,759.6,299.8,0.664,1.534,0.966,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249444,2026-05-21 14:10:33,J018,Nagawara,J011,Indiranagar 100ft Road,Car,Weekday,False,Clear,False,0.0,False,False,False,1.49,False,Primary Route,44.5,0.148,12.9,137.9,0.0,0.145,0.335,0.947,Normal free-flow traffic - standard signal timing maintained
TRIP249445,2026-02-26 09:20:40,J015,Bellandur,J018,Nagawara,Car,Weekday,False,Clear,False,0.0,False,False,False,6.36,False,Primary Route,14.1,0.917,60.9,1606.5,0.0,0.853,1.97,0.932,Heavy congestion detected - signal timing extended and reroute suggested
TRIP249446,2025-11-30 17:27:21,J025,Bannerghatta Road,J006,Tin Factory,Car,Weekend,False,Clear,False,0.0,False,True,False,4.34,True,Alternate Route,36.5,0.309,16.9,441.4,47.3,0.446,1.03,0.975,Bus priority granted - green extension issued to reduce transit delay
TRIP249447,2025-12-19 17:33:40,J038,Varthur,J005,Yeshwantpur,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,4.65,False,Primary Route,15.4,0.912,61.8,1142.0,0.0,0.277,0.64,0.932,Heavy congestion detected - signal timing extended and reroute suggested
TRIP249448,2026-06-04 15:08:43,J038,Varthur,J027,Mysore Road,Car,Weekday,False,Clear,False,0.0,False,False,False,10.05,False,Primary Route,38.7,0.302,14.4,1000.0,0.0,1.006,2.324,0.949,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249449,2025-11-03 14:15:33,J024,JP Nagar,J021,Vijayanagar,Car,Weekday,False,Clear,False,0.0,False,False,False,1.83,False,Primary Route,34.8,0.22,10.0,187.6,0.0,0.187,0.432,0.959,Normal free-flow traffic - standard signal timing maintained
TRIP249450,2025-04-29 08:30:10,J020,Malleshwaram Circle,J030,MG Road,Car,Weekday,False,Clear,False,0.0,False,False,False,5.94,True,Alternate Route,24.7,0.601,40.1,886.2,54.1,0.703,1.624,0.945,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249451,2025-08-30 20:27:46,J023,Basavanagudi,J004,Hebbal,Two-Wheeler,Weekend,False,Heavy Rain,True,51.7,False,True,False,1.67,False,Primary Route,25.2,0.582,38.0,278.6,0.0,0.087,0.201,0.876,Bus priority granted - green extension issued to reduce transit delay
TRIP249452,2026-04-06 15:20:01,J002,Marathahalli,J022,Rajajinagar,Car,Weekday,False,Clear,False,0.0,False,False,False,3.74,False,Primary Route,41.2,0.214,15.5,347.8,0.0,0.369,0.852,0.938,Normal free-flow traffic - standard signal timing maintained
TRIP249453,2025-02-03 19:40:50,J021,Vijayanagar,J022,Rajajinagar,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,7.11,True,Alternate Route,28.7,0.592,41.7,898.6,230.7,0.351,0.811,0.954,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249454,2025-04-20 10:53:51,J014,Electronic City Toll,J009,Majestic,Bus,Weekend,False,Rain,True,7.8,False,False,False,8.24,False,Primary Route,22.3,0.503,36.6,1405.4,0.0,3.152,7.281,0.92,Light rain detected - minor speed reduction advised
TRIP249455,2025-02-20 15:20:04,J006,Tin Factory,J016,Sarjapur Road,Car,Weekday,False,Clear,False,0.0,False,False,False,3.25,False,Primary Route,35.3,0.267,18.1,372.6,0.0,0.329,0.76,0.974,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249456,2025-02-13 18:14:12,J001,Silk Board,J024,JP Nagar,Car,Weekday,False,Clear,False,0.0,False,False,False,4.22,True,Alternate Route,17.1,0.723,41.8,975.3,322.3,0.529,1.222,0.955,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249457,2026-03-20 15:10:22,J021,Vijayanagar,J013,HSR BDA Complex,Auto-Rickshaw,Weekday,True,Clear,False,0.0,False,True,False,5.56,True,Primary Route,27.5,0.384,22.3,747.7,0.0,0.401,0.926,0.93,Bus priority granted - green extension issued to reduce transit delay
TRIP249458,2025-10-29 10:15:33,J005,Yeshwantpur,J007,Banashankari,Car,Weekday,False,Clear,False,0.0,False,True,False,4.62,True,Alternate Route,28.1,0.311,17.0,557.7,107.2,0.481,1.111,0.977,Bus priority granted - green extension issued to reduce transit delay
TRIP249459,2025-03-18 19:34:52,J018,Nagawara,J028,Tumkur Road,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,9.3,True,Alternate Route,22.5,0.528,35.3,1538.6,158.4,0.717,1.656,0.951,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249460,2025-02-16 13:04:37,J003,KR Puram,J012,Koramangala Sony World,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,8.04,True,Primary Route,40.7,0.03,7.5,737.0,0.0,0.3,0.693,0.951,Normal free-flow traffic - standard signal timing maintained
TRIP249461,2025-01-04 18:29:27,J014,Electronic City Toll,J028,Tumkur Road,Car,Weekend,False,Clear,False,0.0,False,False,False,10.05,True,Alternate Route,24.2,0.586,35.1,1549.1,0.0,1.169,2.7,0.959,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249462,2025-11-23 17:08:51,J003,KR Puram,J029,Old Airport Road,Car,Weekend,False,Clear,False,0.0,False,False,False,3.22,False,Primary Route,25.7,0.56,35.7,474.7,0.0,0.384,0.887,0.971,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249463,2025-05-24 04:43:56,J021,Vijayanagar,J019,RT Nagar,Car,Weekend,False,Clear,False,0.0,False,False,False,3.3,False,Primary Route,45.5,0.068,3.3,272.2,0.0,0.285,0.658,0.978,Normal free-flow traffic - standard signal timing maintained
TRIP249464,2025-03-10 13:49:04,J020,Malleshwaram Circle,J038,Varthur,Car,Weekday,False,Clear,False,0.0,False,False,False,7.95,False,Primary Route,38.1,0.141,8.5,766.0,0.0,0.74,1.709,0.979,Normal free-flow traffic - standard signal timing maintained
TRIP249465,2025-07-29 17:26:34,J031,Cubbon Road,J010,Shivajinagar,Two-Wheeler,Weekday,False,Rain,True,23.9,False,True,False,16.81,True,Alternate Route,25.1,0.547,35.8,2412.4,134.5,0.804,1.857,0.947,Bus priority granted - green extension issued to reduce transit delay
TRIP249466,2026-04-02 17:59:51,J039,KR Market,J037,Kadugodi,Bus,Weekday,False,Clear,False,0.0,False,True,False,6.36,False,Primary Route,18.0,0.725,47.1,1205.3,0.0,2.693,6.221,0.953,Bus priority granted - green extension issued to reduce transit delay
TRIP249467,2025-03-09 11:24:40,J034,Ulsoor,J003,KR Puram,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,5.94,True,Primary Route,39.1,0.164,9.2,546.9,0.0,0.232,0.536,0.956,Normal free-flow traffic - standard signal timing maintained
TRIP249468,2025-04-08 06:31:26,J026,Hosur Road,J030,MG Road,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,2.76,True,Primary Route,22.5,0.351,18.7,442.3,0.0,0.207,0.478,0.953,Moderate traffic flow - standard adaptive signal timing in effect
TRIP249469,2026-01-16 08:06:45,J010,Shivajinagar,J009,Majestic,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,3.37,True,Alternate Route,34.3,0.395,22.7,363.4,243.4,0.153,0.353,0.954,Bus priority granted - green extension issued to reduce transit delay
TRIP249470,2025-03-19 14:54:07,J012,Koramangala Sony World,J017,Whitefield ITPL,Car,Weekday,False,Clear,False,0.0,False,False,False,6.3,False,Primary Route,41.0,0.219,18.1,592.4,0.0,0.591,1.365,0.971,Normal free-flow traffic - standard signal timing maintained
TRIP249471,2025-05-06 22:47:07,J037,Kadugodi,J003,KR Puram,Car,Weekday,False,Fog,False,0.0,False,False,False,16.48,True,Primary Route,38.2,0.102,8.5,1621.7,0.0,1.5,3.465,0.977,Normal free-flow traffic - standard signal timing maintained
